Município;Pluviometria observada (mm);Data
Água Branca;84,0;04/2016
Aguiar;124,7;04/2016
Alagoa Grande;160,0;04/2016
Alagoa Nova;164,0;04/2016
Alagoinha;169,2;04/2016
Alcantil;55,8;04/2016
Algodão de Jandaíra;51,4;04/2016
Alhandra;246,5;04/2016
Amparo;68,4;04/2016
Aparecida;28,4;04/2016
Araçagi;157,5;04/2016
Arara;111,8;04/2016
Araruna;106,7;04/2016
Areia;228,3;04/2016
Areia de Baraúnas;28,5;04/2016
Areial;97,9;04/2016
Aroeiras;6,4;04/2016
Assunção;40,2;04/2016
Baía da Traição;174,8;04/2016
Bananeiras;227,4;04/2016
Baraúna;54,0;04/2016
Barra de Santana;64,5;04/2016
Barra de Santa Rosa;39,4;04/2016
Barra de São Miguel;0,0;04/2016
Bayeux;403,1;04/2016
Belém;136,6;04/2016
Belém do Brejo do Cruz;37,2;04/2016
Bernardino Batista;78,0;04/2016
Boa Ventura;34,3;04/2016
Boa Vista;33,8;04/2016
Bom Jesus;115,8;04/2016
Bom Sucesso;32,4;04/2016
Bonito de Santa Fé;50,1;04/2016
Boqueirão;73,8;04/2016
Borborema;200,0;04/2016
Brejo do Cruz;32,2;04/2016
Brejo dos Santos;62,3;04/2016
Caaporã;324,0;04/2016
Cabaceiras;68,2;04/2016
Cabedelo;374,2;04/2016
Cachoeira dos Índios;59,3;04/2016
Cacimba de Areia;18,0;04/2016
Cacimba de Dentro;125,4;04/2016
Cacimbas;54,0;04/2016
Caiçara;92,2;04/2016
Cajazeiras;136,6;04/2016
Cajazeirinhas;91,1;04/2016
Caldas Brandão;138,9;04/2016
Camalaú;1,8;04/2016
Campina Grande;91,3;04/2016
Capim;241,4;04/2016
Caraúbas;4,6;04/2016
Carrapateira;120,0;04/2016
Casserengue;50,1;04/2016
Catingueira;56,6;04/2016
Catolé do Rocha;69,9;04/2016
Caturité;91,6;04/2016
Conceição;21,7;04/2016
Condado;41,8;04/2016
Conde;274,3;04/2016
Congo;4,5;04/2016
Coremas;40,7;04/2016
Coxixola;27,1;04/2016
Cruz do Espírito Santo;205,3;04/2016
Cubati;23,4;04/2016
Cuité;45,3;04/2016
Cuité de Mamanguape;186,3;04/2016
Cuitegi;190,8;04/2016
Curral Velho;52,7;04/2016
Damião;83,4;04/2016
Desterro;50,3;04/2016
Diamante;73,0;04/2016
Dona Inês;128,9;04/2016
Duas Estradas;104,2;04/2016
Emas;76,5;04/2016
Esperança;118,5;04/2016
Fagundes;115,3;04/2016
Frei Martinho;175,3;04/2016
Gado Bravo;69,3;04/2016
Guarabira;171,7;04/2016
Gurinhém;206,9;04/2016
Gurjão;39,1;04/2016
Ibiara;34,7;04/2016
Igaracy;55,1;04/2016
Imaculada;9,1;04/2016
Ingá;79,2;04/2016
Itabaiana;122,0;04/2016
Itaporanga;73,6;04/2016
Itapororoca;164,0;04/2016
Itatuba;104,4;04/2016
Jacaraú;201,7;04/2016
Jericó;66,2;04/2016
