Município;Pluviometria observada (mm);Data
Água Branca;125,6;04/2019
Aguiar;119,4;04/2019
Alagoa Grande;100,9;04/2019
Alagoa Nova;75,1;04/2019
Alagoinha;148,7;04/2019
Alcantil;50,5;04/2019
Algodão de Jandaíra;22,8;04/2019
Alhandra;154,9;04/2019
Amparo;103,6;04/2019
Aparecida;87,2;04/2019
Araçagi;110,5;04/2019
Arara;119,2;04/2019
Araruna;124,3;04/2019
Areia;131,4;04/2019
Areia de Baraúnas;24,8;04/2019
Areial;36,1;04/2019
Aroeiras;100,2;04/2019
Assunção;254,4;04/2019
Baía da Traição;217,8;04/2019
Bananeiras;164,3;04/2019
Baraúna;47,9;04/2019
Barra de Santana;27,2;04/2019
Barra de Santa Rosa;48,6;04/2019
Barra de São Miguel;33,4;04/2019
Bayeux;171,6;04/2019
Belém;200,8;04/2019
Belém do Brejo do Cruz;122,7;04/2019
Bernardino Batista;69,0;04/2019
Boa Ventura;119,3;04/2019
Boa Vista;26,8;04/2019
Bom Jesus;128,6;04/2019
Bom Sucesso;198,1;04/2019
Bonito de Santa Fé;123,8;04/2019
Boqueirão;45,3;04/2019
Borborema;120,3;04/2019
Brejo do Cruz;133,3;04/2019
Brejo dos Santos;164,3;04/2019
Caaporã;181,8;04/2019
Cabaceiras;99,1;04/2019
Cabedelo;175,4;04/2019
Cachoeira dos Índios;194,9;04/2019
Cacimba de Areia;248,6;04/2019
Cacimba de Dentro;120,2;04/2019
Cacimbas;89,1;04/2019
Caiçara;115,6;04/2019
Cajazeiras;189,6;04/2019
Cajazeirinhas;137,2;04/2019
Caldas Brandão;101,5;04/2019
Camalaú;164,8;04/2019
Campina Grande;54,2;04/2019
Capim;63,9;04/2019
Caraúbas;44,9;04/2019
Carrapateira;143,8;04/2019
Casserengue;50,0;04/2019
Catingueira;200,7;04/2019
Catolé do Rocha;112,5;04/2019
Caturité;37,6;04/2019
Conceição;63,7;04/2019
Condado;171,0;04/2019
Conde;146,3;04/2019
Congo;64,9;04/2019
Coremas;111,4;04/2019
Coxixola;69,5;04/2019
Cruz do Espírito Santo;154,4;04/2019
Cubati;58,4;04/2019
Cuité;145,7;04/2019
Cuité de Mamanguape;108,9;04/2019
Cuitegi;67,9;04/2019
Curral Velho;139,7;04/2019
Damião;68,0;04/2019
Desterro;212,1;04/2019
Diamante;164,2;04/2019
Dona Inês;163,2;04/2019
Duas Estradas;163,6;04/2019
Emas;146,4;04/2019
Esperança;58,1;04/2019
Fagundes;109,4;04/2019
Frei Martinho;92,5;04/2019
Gado Bravo;94,0;04/2019
Guarabira;168,7;04/2019
Gurinhém;104,8;04/2019
Gurjão;56,8;04/2019
Ibiara;130,3;04/2019
Igaracy;114,4;04/2019
Imaculada;96,2;04/2019
Ingá;52,9;04/2019
Itabaiana;98,8;04/2019
Itaporanga;100,9;04/2019
Itapororoca;168,9;04/2019
Itatuba;42,0;04/2019
Jacaraú;151,9;04/2019
Jericó;206,3;04/2019
João Pessoa;191,8;04/2019
Joca Claudino;70,0;04/2019
Juarez Távora;74,7;04/2019
Juazeirinho;121,1;04/2019
Junco do Seridó;241,9;04/2019
Juripiranga;62,1;04/2019
Juru;93,7;04/2019
Lagoa;112,6;04/2019
Lagoa de Dentro;119,9;04/2019
Lagoa Seca;90,7;04/2019
Lastro;80,8;04/2019
Livramento;124,7;04/2019
Logradouro;98,3;04/2019
Mãe d'Água;189,0;04/2019
Malta;161,4;04/2019
Mamanguape;176,4;04/2019
Manaíra;102,0;04/2019
Mari;89,7;04/2019
Marizópolis;175,5;04/2019
Mataraca;218,6;04/2019
Matinhas;90,1;04/2019
Mato Grosso;223,2;04/2019
Maturéia;220,6;04/2019
Mogeiro;129,8;04/2019
Montadas;87,5;04/2019
Monte Horebe;124,3;04/2019
Monteiro;100,0;04/2019
Mulungu;81,9;04/2019
Natuba;72,4;04/2019
Nazarezinho;184,7;04/2019
Nova Floresta;160,0;04/2019
Nova Olinda;118,3;04/2019
Nova Palmeira;86,7;04/2019
Olho d'Água;151,1;04/2019
Olivedos;80,5;04/2019
Ouro Velho;88,7;04/2019
Parari;73,4;04/2019
Passagem;60,1;04/2019
Patos;116,0;04/2019
Paulista;81,1;04/2019
Pedra Branca;102,8;04/2019
Pedra Lavrada;58,3;04/2019
Pedras de Fogo;149,5;04/2019
Piancó;94,1;04/2019
Picuí;12,0;04/2019
Pilar;119,7;04/2019
Pilões;105,0;04/2019
Pilõezinhos;128,7;04/2019
Pirpirituba;149,2;04/2019
Pitimbu;173,7;04/2019
Pocinhos;34,3;04/2019
Poço Dantas;112,6;04/2019
Poço de José de Moura;55,0;04/2019
Pombal;104,2;04/2019
Prata;98,0;04/2019
Princesa Isabel;208,6;04/2019
Puxinanã;37,8;04/2019
Queimadas;45,1;04/2019
Quixaba;179,1;04/2019
Remígio;86,9;04/2019
Riachão;124,4;04/2019
