Município;Pluviometria observada (mm);Data
Água Branca;384,2;03/2020
Aguiar;310,7;03/2020
Alagoa Grande;203,4;03/2020
Alagoa Nova;196,9;03/2020
Alagoinha;283,5;03/2020
Alcantil;103,5;03/2020
Algodão de Jandaíra;182,6;03/2020
Alhandra;285,6;03/2020
Amparo;123,4;03/2020
Aparecida;211,6;03/2020
Araçagi;110,9;03/2020
Arara;77,4;03/2020
Araruna;209,1;03/2020
Areia;185,4;03/2020
Areia de Baraúnas;172,0;03/2020
Areial;155,0;03/2020
Aroeiras;162,1;03/2020
Assunção;225,5;03/2020
Baía da Traição;357,4;03/2020
Bananeiras;175,7;03/2020
Baraúna;334,4;03/2020
Barra de Santana;135,5;03/2020
Barra de Santa Rosa;169,1;03/2020
Barra de São Miguel;259,8;03/2020
Bayeux;160,5;03/2020
Belém;235,9;03/2020
Belém do Brejo do Cruz;172,6;03/2020
Bernardino Batista;272,5;03/2020
Boa Ventura;530,0;03/2020
Boa Vista;228,8;03/2020
Bom Jesus;383,5;03/2020
Bom Sucesso;300,8;03/2020
Bonito de Santa Fé;366,6;03/2020
Boqueirão;275,0;03/2020
Borborema;255,3;03/2020
Brejo do Cruz;226,7;03/2020
Brejo dos Santos;379,6;03/2020
Caaporã;288,8;03/2020
Cabaceiras;209,1;03/2020
Cabedelo;238,8;03/2020
Cachoeira dos Índios;402,8;03/2020
Cacimba de Areia;335,8;03/2020
Cacimba de Dentro;130,5;03/2020
Cacimbas;405,5;03/2020
Caiçara;126,7;03/2020
Cajazeiras;333,3;03/2020
Cajazeirinhas;349,4;03/2020
Caldas Brandão;169,3;03/2020
Camalaú;325,4;03/2020
Campina Grande;191,3;03/2020
Capim;128,8;03/2020
Caraúbas;308,3;03/2020
Carrapateira;346,0;03/2020
Casserengue;92,4;03/2020
Catingueira;473,8;03/2020
Catolé do Rocha;360,1;03/2020
Caturité;176,6;03/2020
Conceição;271,2;03/2020
Condado;441,1;03/2020
Conde;275,9;03/2020
Congo;242,2;03/2020
Coremas;379,4;03/2020
Coxixola;342,1;03/2020
Cruz do Espírito Santo;209,5;03/2020
Cubati;349,5;03/2020
Cuité;339,5;03/2020
Cuité de Mamanguape;105,5;03/2020
Cuitegi;198,6;03/2020
Curral de Cima;153,8;03/2020
Curral Velho;420,5;03/2020
Damião;126,3;03/2020
Desterro;364,9;03/2020
Diamante;427,5;03/2020
Dona Inês;253,2;03/2020
Duas Estradas;158,5;03/2020
Emas;437,1;03/2020
Esperança;120,5;03/2020
Fagundes;232,7;03/2020
Frei Martinho;275,9;03/2020
Gado Bravo;81,6;03/2020
Guarabira;145,8;03/2020
Gurinhém;143,6;03/2020
Gurjão;321,6;03/2020
Ibiara;293,7;03/2020
Igaracy;453,4;03/2020
Imaculada;350,4;03/2020
Ingá;197,2;03/2020
Itabaiana;91,2;03/2020
Itaporanga;425,7;03/2020
