Município;Pluviometria observada (mm);Data
Água Branca;124,3;05/1995
Aguiar;201,3;05/1995
Alagoa Grande;122,0;05/1995
Alagoa Nova;169,0;05/1995
Alagoinha;145,6;05/1995
Algodão de Jandaíra;24,2;05/1995
Alhandra;308,2;05/1995
Aparecida;235,6;05/1995
Araçagi;109,1;05/1995
Araruna;99,1;05/1995
Areia;182,4;05/1995
Areial;86,4;05/1995
Aroeiras;132,7;05/1995
Bananeiras;155,4;05/1995
Barra de Santana;33,0;05/1995
Barra de Santa Rosa;77,4;05/1995
Barra de São Miguel;35,0;05/1995
Belém;77,9;05/1995
Belém do Brejo do Cruz;205,6;05/1995
Boa Ventura;129,9;05/1995
Boa Vista;36,2;05/1995
Bom Sucesso;292,6;05/1995
Bonito de Santa Fé;121,6;05/1995
Boqueirão;21,1;05/1995
Brejo do Cruz;306,9;05/1995
Brejo dos Santos;223,4;05/1995
Cabaceiras;19,0;05/1995
Cachoeira dos Índios;81,8;05/1995
Cacimba de Areia;167,8;05/1995
Cacimba de Dentro;72,0;05/1995
Caiçara;146,4;05/1995
Cajazeiras;191,1;05/1995
Caldas Brandão;128,9;05/1995
Camalaú;142,6;05/1995
Campina Grande;44,2;05/1995
Caraúbas;37,7;05/1995
Casserengue;40,7;05/1995
Catingueira;333,3;05/1995
Catolé do Rocha;184,5;05/1995
Conceição;143,1;05/1995
Condado;356,9;05/1995
Congo;82,2;05/1995
Coremas;181,5;05/1995
Coxixola;13,2;05/1995
Cuité;71,3;05/1995
Desterro;116,5;05/1995
Dona Inês;121,3;05/1995
Emas;270,5;05/1995
Fagundes;74,5;05/1995
Gado Bravo;63,7;05/1995
Guarabira;242,1;05/1995
Gurinhém;89,0;05/1995
Gurjão;138,4;05/1995
Ibiara;86,0;05/1995
Igaracy;153,4;05/1995
Imaculada;203,9;05/1995
Ingá;48,3;05/1995
Itabaiana;88,6;05/1995
Itaporanga;165,2;05/1995
Itatuba;93,8;05/1995
Jacaraú;158,0;05/1995
Jericó;387,6;05/1995
João Pessoa;316,0;05/1995
Juarez Távora;71,4;05/1995
Juazeirinho;118,2;05/1995
Junco do Seridó;150,7;05/1995
Juru;97,7;05/1995
Lagoa;248,7;05/1995
Lagoa Seca;59,9;05/1995
Livramento;78,9;05/1995
Mãe D`Água;123,8;05/1995
Malta;336,8;05/1995
Mamanguape;164,0;05/1995
Manaíra;99,2;05/1995
Massaranduba;96,6;05/1995
Mogeiro;101,0;05/1995
Monteiro;128,1;05/1995
Mulungu;100,0;05/1995
Nazarezinho;302,6;05/1995
Nova Olinda;137,6;05/1995
Nova Palmeira;43,7;05/1995
Olho D`Água;326,4;05/1995
Olivedos;43,8;05/1995
Passagem;128,0;05/1995
Patos;153,5;05/1995
Paulista;467,8;05/1995
Pedra Lavrada;39,0;05/1995
Pedras de Fogo;79,1;05/1995
Piancó;364,0;05/1995
Picuí;91,6;05/1995
Pilar;170,0;05/1995
Pocinhos;28,3;05/1995
Pombal;257,6;05/1995
Prata;115,2;05/1995
Princesa Isabel;140,9;05/1995
Puxinanã;38,7;05/1995
Queimadas;61,9;05/1995
Remígio;74,0;05/1995
Riacho de Santo Antônio;0,0;05/1995
Riacho dos Cavalos;227,5;05/1995
Rio Tinto;191,0;05/1995
Salgadinho;261,7;05/1995
Santa Luzia;207,2;05/1995
Santana de Mangueira;83,7;05/1995
Santana dos Garrotes;140,6;05/1995
Santa Teresinha;221,6;05/1995
São Bento;196,5;05/1995
São Francisco;298,2;05/1995
São João do Cariri;103,6;05/1995
São João do Rio do Peixe;159,4;05/1995
São João do Tigre;65,9;05/1995
São José da Lagoa Tapada;263,8;05/1995
São José de Espinharas;217,0;05/1995
São José de Piranhas;207,1;05/1995
São José do Sabugi;215,8;05/1995
São José dos Cordeiros;81,2;05/1995
São Mamede;213,0;05/1995
São Miguel de Taipu;130,0;05/1995
São Sebastião do Umbuzeiro;78,5;05/1995
São Vicente do Seridó;71,5;05/1995
Sapé;149,3;05/1995
Serra Branca;205,0;05/1995
Serra Grande;186,4;05/1995
Serraria;111,6;05/1995
Solânea;126,7;05/1995
Soledade;65,6;05/1995
Sossêgo;73,6;05/1995
Sousa;257,8;05/1995
Sumé;121,8;05/1995
Taperoá;184,0;05/1995
Teixeira;161,5;05/1995
Triunfo;320,2;05/1995
Uiraúna;210,5;05/1995
Umbuzeiro;70,0;05/1995
Várzea;286,6;05/1995
Vista Serrana;389,0;05/1995
