Município;Pluviometria observada (mm);Data
Água Branca;220,0;01/1995
Aguiar;245,4;01/1995
Alagoa Grande;85,2;01/1995
Alagoa Nova;102,1;01/1995
Alagoinha;176,4;01/1995
Algodão de Jandaíra;124,8;01/1995
Alhandra;127,2;01/1995
Aparecida;198,0;01/1995
Araçagi;64,9;01/1995
Araruna;87,2;01/1995
Areia;46,6;01/1995
Areial;29,2;01/1995
Aroeiras;36,2;01/1995
Bananeiras;108,6;01/1995
Barra de Santana;42,1;01/1995
Barra de Santa Rosa;225,0;01/1995
Barra de São Miguel;153,7;01/1995
Belém;41,2;01/1995
Belém do Brejo do Cruz;50,7;01/1995
Boa Ventura;281,1;01/1995
Boa Vista;14,6;01/1995
Bom Sucesso;76,8;01/1995
Bonito de Santa Fé;238,6;01/1995
Boqueirão;58,4;01/1995
Brejo do Cruz;124,9;01/1995
Brejo dos Santos;204,3;01/1995
Cabaceiras;79,4;01/1995
Cachoeira dos Índios;328,8;01/1995
Cacimba de Areia;219,4;01/1995
Cacimba de Dentro;19,3;01/1995
Caiçara;62,1;01/1995
Cajazeiras;243,7;01/1995
Caldas Brandão;47,9;01/1995
Camalaú;196,6;01/1995
Campina Grande;25,2;01/1995
Caraúbas;67,1;01/1995
Casserengue;98,3;01/1995
Catingueira;157,0;01/1995
Catolé do Rocha;191,0;01/1995
Conceição;288,1;01/1995
Condado;100,5;01/1995
Congo;221,3;01/1995
Coremas;134,0;01/1995
Coxixola;83,2;01/1995
Cuité;363,2;01/1995
Desterro;199,0;01/1995
Dona Inês;67,8;01/1995
Emas;180,6;01/1995
Fagundes;44,5;01/1995
Gado Bravo;17,5;01/1995
Guarabira;168,3;01/1995
Gurinhém;90,0;01/1995
Gurjão;62,9;01/1995
Ibiara;213,1;01/1995
Igaracy;219,3;01/1995
Imaculada;202,9;01/1995
Ingá;79,8;01/1995
Itabaiana;31,5;01/1995
Itaporanga;291,5;01/1995
Itatuba;125,0;01/1995
Jacaraú;52,0;01/1995
Jericó;132,3;01/1995
João Pessoa;74,2;01/1995
Juarez Távora;96,5;01/1995
Juazeirinho;104,4;01/1995
Junco do Seridó;94,5;01/1995
Juru;195,3;01/1995
Lagoa;171,7;01/1995
Lagoa Seca;30,4;01/1995
Livramento;116,1;01/1995
Mãe D`Água;108,0;01/1995
Malta;156,7;01/1995
Mamanguape;82,5;01/1995
Manaíra;159,1;01/1995
Massaranduba;117,6;01/1995
Mogeiro;72,2;01/1995
Monteiro;121,1;01/1995
Mulungu;113,1;01/1995
Nazarezinho;234,6;01/1995
Nova Olinda;209,1;01/1995
Nova Palmeira;157,7;01/1995
Olho D`Água;337,6;01/1995
Olivedos;80,2;01/1995
Passagem;199,0;01/1995
Patos;144,0;01/1995
Paulista;167,4;01/1995
Pedra Lavrada;164,4;01/1995
Pedras de Fogo;61,9;01/1995
Piancó;96,0;01/1995
Picuí;118,5;01/1995
Pilar;20,5;01/1995
Pocinhos;48,9;01/1995
Pombal;80,0;01/1995
Prata;201,8;01/1995
Princesa Isabel;132,0;01/1995
Puxinanã;71,1;01/1995
Queimadas;12,1;01/1995
Riacho de Santo Antônio;42,2;01/1995
Riacho dos Cavalos;189,1;01/1995
Rio Tinto;121,6;01/1995
Salgadinho;69,4;01/1995
Santa Luzia;114,3;01/1995
Santana de Mangueira;147,8;01/1995
Santana dos Garrotes;107,6;01/1995
Santa Teresinha;323,0;01/1995
São Bento;169,0;01/1995
São Francisco;77,0;01/1995
São João do Cariri;107,9;01/1995
São João do Rio do Peixe;177,9;01/1995
São João do Tigre;107,2;01/1995
São José da Lagoa Tapada;211,7;01/1995
São José de Espinharas;105,0;01/1995
São José de Piranhas;246,6;01/1995
São José do Sabugi;70,5;01/1995
São José dos Cordeiros;194,3;01/1995
São Mamede;148,7;01/1995
São Miguel de Taipu;64,0;01/1995
São Sebastião do Umbuzeiro;276,4;01/1995
São Vicente do Seridó;271,3;01/1995
Sapé;82,3;01/1995
Serra Branca;170,9;01/1995
Serra Grande;260,2;01/1995
Serraria;128,8;01/1995
Solânea;111,1;01/1995
Soledade;74,5;01/1995
Sossêgo;87,2;01/1995
Sousa;177,9;01/1995
Sumé;107,0;01/1995
Taperoá;75,7;01/1995
Teixeira;182,0;01/1995
Triunfo;69,0;01/1995
Uiraúna;180,7;01/1995
Umbuzeiro;52,6;01/1995
Várzea;97,0;01/1995
Vista Serrana;106,7;01/1995
