Município;Pluviometria observada (mm);Data
Fagundes;47,4;11/2015
Frei Martinho;38,9;11/2015
Gado Bravo;69,7;11/2015
Guarabira;41,6;11/2015
Gurinhém;55,1;11/2015
Gurjão;22,7;11/2015
Ibiara;35,0;11/2015
Igaracy;32,0;11/2015
Imaculada;16,2;11/2015
Ingá;65,9;11/2015
Itabaiana;80,6;11/2015
Itaporanga;28,0;11/2015
Itapororoca;85,4;11/2015
Itatuba;43,6;11/2015
Jacaraú;84,6;11/2015
Jericó;2,5;11/2015
João Pessoa;131,9;11/2015
Joca Claudino;0,0;11/2015
Juarez Távora;62,5;11/2015
Juazeirinho;41,3;11/2015
Junco do Seridó;97,6;11/2015
Juripiranga;75,2;11/2015
Juru;8,0;11/2015
Lagoa;1,6;11/2015
Lagoa de Dentro;73,8;11/2015
Lagoa Seca;45,0;11/2015
Lastro;1,1;11/2015
Livramento;51,6;11/2015
Logradouro;62,2;11/2015
Mãe d'Água;17,6;11/2015
Malta;22,6;11/2015
Mamanguape;106,1;11/2015
Manaíra;66,0;11/2015
Mari;42,3;11/2015
Marizópolis;5,2;11/2015
Massaranduba;61,2;11/2015
Mataraca;51,7;11/2015
Matinhas;49,8;11/2015
Mato Grosso;11,4;11/2015
Maturéia;16,2;11/2015
Mogeiro;59,5;11/2015
Montadas;35,2;11/2015
Monte Horebe;12,2;11/2015
Monteiro;145,4;11/2015
Mulungu;66,7;11/2015
Natuba;108,6;11/2015
Nazarezinho;7,0;11/2015
Nova Floresta;95,5;11/2015
Nova Olinda;36,0;11/2015
Nova Palmeira;21,5;11/2015
Olho d'Água;0,0;11/2015
Olivedos;17,1;11/2015
Ouro Velho;42,0;11/2015
Parari;24,7;11/2015
Passagem;24,1;11/2015
Patos;6,1;11/2015
Paulista;7,8;11/2015
Pedra Branca;40,8;11/2015
Pedra Lavrada;23,5;11/2015
Pedras de Fogo;129,8;11/2015
Pedro Régis;93,0;11/2015
Piancó;17,0;11/2015
Picuí;15,1;11/2015
Pilar;67,1;11/2015
Pilões;35,2;11/2015
Pilõezinhos;78,4;11/2015
Pirpirituba;82,5;11/2015
Pitimbu;152,2;11/2015
Pocinhos;15,0;11/2015
Poço Dantas;13,7;11/2015
Poço de José de Moura;5,2;11/2015
Pombal;19,4;11/2015
Prata;93,1;11/2015
Princesa Isabel;18,4;11/2015
Puxinanã;30,1;11/2015
Queimadas;22,4;11/2015
Quixaba;0,0;11/2015
Remígio;47,8;11/2015
Riachão;46,5;11/2015
Riachão do Bacamarte;63,9;11/2015
Riacho de Santo Antônio;46,0;11/2015
Riacho dos Cavalos;29,2;11/2015
Rio Tinto;98,8;11/2015
Salgadinho;25,0;11/2015
Salgado de São Félix;64,9;11/2015
Santa Cecília;43,1;11/2015
Santa Cruz;3,7;11/2015
Santa Helena;30,0;11/2015
Santa Inês;38,8;11/2015
Santa Luzia;79,1;11/2015
Santana de Mangueira;19,1;11/2015
Santana dos Garrotes;33,8;11/2015
Santa Rita;156,1;11/2015
Santa Teresinha;16,1;11/2015
Santo André;50,0;11/2015
São Bentinho;40,2;11/2015
São Bento;0,0;11/2015
São Domingos;7,2;11/2015
São Domingos do Cariri;36,5;11/2015
São Francisco;2,8;11/2015
São João do Cariri;10,7;11/2015
São João do Rio do Peixe;32,0;11/2015
São João do Tigre;28,3;11/2015
São José da Lagoa Tapada;26,3;11/2015
São José de Caiana;26,2;11/2015
São José de Espinharas;37,5;11/2015
São José de Piranhas;13,8;11/2015
São José de Princesa;77,2;11/2015
São José do Bonfim;38,0;11/2015
São José do Brejo do Cruz;35,0;11/2015
São José do Sabugi;38,6;11/2015
São José dos Cordeiros;159,8;11/2015
São José dos Ramos;53,2;11/2015
São Mamede;28,6;11/2015
São Miguel de Taipu;74,7;11/2015
São Sebastião de Lagoa de Roça;45,4;11/2015
São Sebastião do Umbuzeiro;22,9;11/2015
São Vicente do Seridó;46,8;11/2015
Sapé;80,8;11/2015
Serra Branca;29,5;11/2015
Serra da Raiz;115,3;11/2015
Serra Grande;20,0;11/2015
Serra Redonda;57,5;11/2015
Serraria;104,0;11/2015
Sertãozinho;108,6;11/2015
Sobrado;58,0;11/2015
Solânea;60,2;11/2015
Soledade;3,0;11/2015
Sossêgo;36,0;11/2015
Sousa;9,2;11/2015
Sumé;60,6;11/2015
Tacima;27,5;11/2015
Taperoá;40,2;11/2015
Tavares;12,4;11/2015
Teixeira;35,6;11/2015
Tenório;39,3;11/2015
Triunfo;11,2;11/2015
Uiraúna;0,0;11/2015
Umbuzeiro;135,8;11/2015
Várzea;43,4;11/2015
Vieirópolis;0,0;11/2015
Vista Serrana;21,0;11/2015
Zabelê;14,6;11/2015
