Município;Pluviometria observada (mm);Data
Água Branca;139,2;01/1998
Aguiar;292,4;01/1998
Alagoa Grande;76,6;01/1998
Alagoa Nova;74,8;01/1998
Alagoinha;49,6;01/1998
Algodão de Jandaíra;5,3;01/1998
Alhandra;45,6;01/1998
Amparo;82,0;01/1998
Aparecida;161,1;01/1998
Araçagi;73,2;01/1998
Arara;41,7;01/1998
Araruna;77,4;01/1998
Areia;84,9;01/1998
Areial;19,4;01/1998
Aroeiras;10,4;01/1998
Baía da Traição;64,4;01/1998
Bananeiras;99,2;01/1998
Barra de Santana;13,1;01/1998
Barra de Santa Rosa;14,2;01/1998
Barra de São Miguel;2,7;01/1998
Bayeux;160,0;01/1998
Belém;73,4;01/1998
Belém do Brejo do Cruz;294,1;01/1998
Boa Ventura;126,9;01/1998
Boa Vista;1,5;01/1998
Bom Jesus;266,4;01/1998
Bom Sucesso;126,4;01/1998
Bonito de Santa Fé;143,4;01/1998
Boqueirão;16,8;01/1998
Borborema;96,7;01/1998
Brejo do Cruz;191,4;01/1998
Brejo dos Santos;153,8;01/1998
Caaporã;81,6;01/1998
Cabaceiras;1,2;01/1998
Cachoeira dos Índios;323,9;01/1998
Cacimba de Areia;293,6;01/1998
Cacimba de Dentro;40,2;01/1998
Caiçara;51,5;01/1998
Cajazeiras;357,9;01/1998
Caldas Brandão;46,0;01/1998
Camalaú;62,2;01/1998
Campina Grande;6,5;01/1998
Campo de Santana;60,1;01/1998
Caraúbas;17,2;01/1998
Carrapateira;365,9;01/1998
Casserengue;14,2;01/1998
Catingueira;141,3;01/1998
Catolé do Rocha;175,6;01/1998
Caturité;4,9;02/1998
Conceição;105,2;01/1998
Condado;234,7;01/1998
Conde;92,4;01/1998
Congo;66,6;01/1998
Coremas;215,7;01/1998
Coxixola;7,2;01/1998
Cruz do Espírito Santo;84,4;01/1998
Cubati;12,1;01/1998
Cuité;58,7;01/1998
Cuitegi;78,6;01/1998
Curral Velho;171,8;01/1998
Desterro;33,9;01/1998
Diamante;99,3;01/1998
Dona Inês;105,6;01/1998
Duas Estradas;97,6;01/1998
Emas;96,4;01/1998
Esperança;35,2;01/1998
Fagundes;11,5;01/1998
Frei Martinho;70,0;01/1998
Gado Bravo;7,8;01/1998
Guarabira;98,7;01/1998
Gurinhém;45,4;01/1998
Gurjão;0,0;01/1998
Ibiara;136,7;01/1998
Igaracy;412,9;01/1998
Imaculada;45,5;01/1998
Ingá;21,6;01/1998
Itabaiana;16,0;01/1998
Itaporanga;287,4;01/1998
Itapororoca;64,7;01/1998
Itatuba;3,9;01/1998
Jacaraú;134,3;01/1998
Jericó;198,2;01/1998
João Pessoa;119,1;01/1998
Juarez Távora;22,2;01/1998
Juazeirinho;40,6;01/1998
Junco do Seridó;30,4;01/1998
Juripiranga;0,0;01/1998
Juru;48,6;01/1998
Lagoa;236,5;01/1998
Lagoa de Dentro;83,0;01/1998
Lagoa Seca;28,6;01/1998
Lastro;190,5;01/1998
Livramento;86,0;01/1998
Lucena;102,8;01/1998
Mãe D`Água;48,5;01/1998
Malta;259,9;01/1998
Mamanguape;105,8;01/1998
Manaíra;98,3;01/1998
Mari;102,0;01/1998
Massaranduba;37,0;01/1998
Mataraca;102,2;01/1998
Mogeiro;21,1;01/1998
Montadas;112,0;01/1998
Monte Horebe;178,4;01/1998
Monteiro;46,3;01/1998
Mulungu;47,5;01/1998
Natuba;32,1;01/1998
Nazarezinho;466,5;01/1998
Nova Floresta;63,0;01/1998
Nova Olinda;87,3;01/1998
Nova Palmeira;44,9;01/1998
Olho D`Água;142,7;01/1998
Olivedos;5,3;01/1998
Ouro Velho;66,8;01/1998
Passagem;82,1;01/1998
Patos;102,3;01/1998
Paulista;87,7;01/1998
Pedra Branca;135,7;01/1998
Pedra Lavrada;14,0;01/1998
Pedras de Fogo;36,1;01/1998
Piancó;174,4;01/1998
Picuí;14,3;01/1998
Pilar;36,4;01/1998
Pilões;98,0;01/1998
Pilõezinhos;87,8;01/1998
Pirpirituba;87,7;01/1998
Pocinhos;23,7;01/1998
Pombal;239,9;01/1998
Prata;78,6;01/1998
Princesa Isabel;144,2;01/1998
Puxinanã;9,5;01/1998
Queimadas;2,4;01/1998
Quixaba;173,1;01/1998
Remígio;54,8;01/1998
Riacho de Santo Antônio;0,0;01/1998
Riacho dos Cavalos;233,8;01/1998
Rio Tinto;113,3;01/1998
Salgadinho;88,1;01/1998
Salgado de São Félix;3,0;01/1998
Santa Cruz;257,9;01/1998
Santa Helena;251,2;01/1998
Santa Luzia;36,1;01/1998
Santana de Mangueira;114,9;01/1998
Santana dos Garrotes;99,7;01/1998
Santa Teresinha;159,2;01/1998
São Bento;154,7;01/1998
São Francisco;309,8;01/1998
São João do Cariri;11,5;01/1998
São João do Rio do Peixe;383,2;01/1998
São João do Tigre;17,1;01/1998
São José da Lagoa Tapada;288,5;01/1998
São José de Caiana;195,0;01/1998
São José de Espinharas;24,2;01/1998
São José de Piranhas;222,9;01/1998
São José do Bonfim;244,7;01/1998
São José do Sabugi;110,3;01/1998
São José dos Cordeiros;0,0;01/1998
São Mamede;94,7;01/1998
São Miguel de Taipu;46,3;01/1998
São Sebastião de Lagoa de Roça;45,3;01/1998
São Sebastião do Umbuzeiro;53,4;01/1998
São Vicente do Seridó;17,9;01/1998
Sapé;61,0;01/1998
Serra Branca;24,9;01/1998
Serra da Raiz;101,6;01/1998
Serra Grande;158,5;01/1998
Serra Redonda;49,5;01/1998
Serraria;138,6;01/1998
Solânea;107,7;01/1998
Soledade;19,5;01/1998
Sossêgo;15,4;01/1998
Sousa;184,2;01/1998
Sumé;81,6;01/1998
Taperoá;24,6;01/1998
Tavares;49,3;01/1998
Teixeira;177,2;01/1998
Triunfo;211,4;01/1998
Uiraúna;158,2;01/1998
Umbuzeiro;12,1;01/1998
Várzea;102,9;01/1998
Vista Serrana;162,1;01/1998
