Município;Pluviometria observada (mm);Data
Água Branca;115,6;03/2001
Aguiar;268,8;03/2001
Alagoa Grande;86,4;03/2001
Alagoa Nova;150,9;03/2001
Alagoinha;153,2;03/2001
Alcantil;170,6;03/2001
Algodão de Jandaíra;39,0;03/2001
Alhandra;130,8;03/2001
Amparo;196,1;03/2001
Aparecida;300,1;03/2001
Araçagi;84,2;03/2001
Arara;63,9;03/2001
Araruna;83,9;03/2001
Areia;174,5;03/2001
Areial;126,2;03/2001
Aroeiras;90,8;03/2001
Baía da Traição;94,7;03/2001
Bananeiras;126,2;03/2001
Barra de Santana;162,1;03/2001
Barra de Santa Rosa;44,5;03/2001
Barra de São Miguel;117,2;03/2001
Bayeux;66,0;03/2001
Belém;52,0;03/2001
Belém do Brejo do Cruz;180,6;03/2001
Boa Ventura;202,1;03/2001
Boa Vista;94,9;03/2001
Bom Jesus;280,7;03/2001
Bom Sucesso;230,8;03/2001
Bonito de Santa Fé;277,8;03/2001
Boqueirão;207,1;03/2001
Borborema;83,5;03/2001
Brejo do Cruz;153,4;03/2001
Brejo dos Santos;76,0;03/2001
Caaporã;172,8;03/2001
Cabaceiras;79,4;03/2001
Cabedelo;41,5;03/2001
Cachoeira dos Índios;243,1;03/2001
Cacimba de Areia;146,3;03/2001
Cacimba de Dentro;38,5;03/2001
Caiçara;87,7;03/2001
Cajazeiras;270,9;03/2001
Cajazeirinhas;349,8;03/2001
Caldas Brandão;182,0;03/2001
Camalaú;144,3;03/2001
Campina Grande;159,6;03/2001
Campo de Santana;37,6;03/2001
Caraúbas;144,3;03/2001
Carrapateira;275,8;03/2001
Casserengue;76,9;03/2001
Catingueira;361,8;03/2001
Catolé do Rocha;111,1;03/2001
Caturité;94,1;03/2001
Conceição;239,6;03/2001
Condado;323,4;03/2001
Conde;98,8;03/2001
Congo;153,2;03/2001
Coremas;389,8;03/2001
Coxixola;226,8;03/2001
Cruz do Espírito Santo;152,2;03/2001
Cubati;65,8;03/2001
Cuité;192,3;03/2001
Cuité de Mamanguape;85,9;03/2001
Cuitegi;166,9;03/2001
Curral de Cima;9,0;03/2001
Curral Velho;299,0;03/2001
Damião;51,7;03/2001
Desterro;175,2;03/2001
Diamante;213,7;03/2001
Dona Inês;126,3;03/2001
Duas Estradas;92,4;03/2001
Emas;253,1;03/2001
Esperança;115,6;03/2001
Fagundes;126,5;03/2001
Frei Martinho;25,3;03/2001
Gado Bravo;93,0;03/2001
Guarabira;222,7;03/2001
Gurinhém;101,5;03/2001
Gurjão;103,7;03/2001
