Município;Pluviometria observada (mm);Data
Juarez Távora;30,0;02/2015
Juazeirinho;32,9;02/2015
Junco do Seridó;50,2;02/2015
Juripiranga;39,3;02/2015
Juru;37,1;02/2015
Lagoa;119,4;02/2015
Lagoa de Dentro;28,5;02/2015
Lagoa Seca;28,0;02/2015
Lastro;16,8;02/2015
Livramento;35,0;02/2015
Logradouro;18,2;02/2015
Mãe d'Água;44,0;02/2015
Malta;108,4;02/2015
Mamanguape;71,8;02/2015
Manaíra;150,8;02/2015
Mari;35,2;02/2015
Marizópolis;101,4;02/2015
Massaranduba;35,7;02/2015
Mataraca;94,0;02/2015
Matinhas;39,0;02/2015
Mato Grosso;125,8;02/2015
Maturéia;29,7;02/2015
Mogeiro;22,8;02/2015
Montadas;25,2;02/2015
Monte Horebe;58,6;02/2015
Monteiro;54,5;02/2015
Mulungu;19,8;02/2015
Natuba;22,6;02/2015
Nazarezinho;104,4;02/2015
Nova Floresta;78,1;02/2015
Nova Olinda;36,8;02/2015
Nova Palmeira;23,4;02/2015
Olho d'Água;44,4;02/2015
Olivedos;39,3;02/2015
Ouro Velho;8,9;02/2015
Parari;49,1;02/2015
Passagem;99,0;02/2015
Patos;187,1;02/2015
Paulista;157,0;02/2015
Pedra Branca;43,6;02/2015
Pedra Lavrada;8,0;02/2015
Pedras de Fogo;65,5;02/2015
Pedro Régis;46,6;02/2015
Piancó;48,0;02/2015
Picuí;29,2;02/2015
Pilar;20,6;02/2015
Pilões;65,4;02/2015
Pilõezinhos;39,6;02/2015
Pirpirituba;27,5;02/2015
Pitimbu;33,6;02/2015
Pocinhos;16,7;02/2015
Poço Dantas;46,8;02/2015
Poço de José de Moura;107,4;02/2015
Pombal;102,7;02/2015
Prata;0,0;02/2015
Princesa Isabel;56,4;02/2015
Puxinanã;14,7;02/2015
Queimadas;7,6;02/2015
Quixaba;51,3;02/2015
Remígio;40,9;02/2015
Riachão;0,0;02/2015
Riachão do Bacamarte;23,8;02/2015
Riachão do Poço;25,4;02/2015
Riacho de Santo Antônio;0,0;02/2015
Riacho dos Cavalos;52,7;02/2015
Rio Tinto;78,4;02/2015
Salgadinho;110,3;02/2015
Salgado de São Félix;23,6;02/2015
Santa Cecília;0,0;02/2015
Santa Cruz;55,8;02/2015
Santa Helena;91,9;02/2015
Santa Inês;55,1;02/2015
Santa Luzia;49,4;02/2015
Santana de Mangueira;37,3;02/2015
Santana dos Garrotes;32,2;02/2015
Santa Rita;56,9;02/2015
Santa Teresinha;69,2;02/2015
Santo André;58,5;02/2015
São Bentinho;68,9;02/2015
São Bento;176,5;02/2015
São Domingos;38,1;02/2015
São Domingos do Cariri;25,0;02/2015
São Francisco;81,1;02/2015
São João do Cariri;9,5;02/2015
São João do Rio do Peixe;39,7;02/2015
São João do Tigre;33,2;02/2015
São José da Lagoa Tapada;103,1;02/2015
São José de Caiana;96,4;02/2015
São José de Espinharas;174,9;02/2015
São José de Piranhas;74,0;02/2015
São José de Princesa;115,0;02/2015
São José do Bonfim;22,4;02/2015
São José do Brejo do Cruz;51,7;02/2015
São José do Sabugi;43,7;02/2015
São José dos Cordeiros;243,5;02/2015
São José dos Ramos;32,6;02/2015
São Mamede;59,0;02/2015
São Miguel de Taipu;22,1;02/2015
São Sebastião de Lagoa de Roça;41,6;02/2015
São Sebastião do Umbuzeiro;53,0;02/2015
São Vicente do Seridó;18,0;02/2015
Sapé;36,6;02/2015
Serra Branca;37,6;02/2015
Serra da Raiz;42,0;02/2015
Serra Grande;126,8;02/2015
Serra Redonda;33,2;02/2015
Serraria;58,7;02/2015
Sertãozinho;27,8;02/2015
Sobrado;39,6;02/2015
Solânea;48,1;02/2015
Soledade;36,2;02/2015
Sossêgo;18,0;02/2015
Sousa;139,2;02/2015
Sumé;16,1;02/2015
Tacima;17,4;02/2015
Taperoá;195,5;02/2015
Tavares;97,4;02/2015
Teixeira;58,2;02/2015
Tenório;85,0;02/2015
Triunfo;62,7;02/2015
Uiraúna;30,0;02/2015
Umbuzeiro;15,5;02/2015
Várzea;20,9;02/2015
Vieirópolis;60,0;02/2015
Vista Serrana;104,0;02/2015
Zabelê;36,8;02/2015
