Município;Pluviometria observada (mm);Data
Santa Helena;126,5;11/2010
Santa Inês;231,2;11/2010
Santa Luzia;46,0;11/2010
Santana de Mangueira;147,6;11/2010
Santana dos Garrotes;105,4;11/2010
Santa Rita;75,9;11/2010
Santa Teresinha;158,6;11/2010
Santo André;53,4;11/2010
São Bentinho;127,5;11/2010
São Bento;100,4;11/2010
São Domingos;17,5;11/2010
São Domingos do Cariri;33,8;11/2010
São Francisco;95,7;11/2010
São João do Cariri;44,2;11/2010
São João do Rio do Peixe;128,2;11/2010
São João do Tigre;138,3;11/2010
São José da Lagoa Tapada;48,0;11/2010
São José de Caiana;112,0;11/2010
São José de Espinharas;69,1;11/2010
São José de Piranhas;103,3;11/2010
São José de Princesa;65,9;11/2010
São José do Bonfim;89,9;11/2010
São José do Brejo do Cruz;46,5;11/2010
São José do Sabugi;46,7;11/2010
São José dos Cordeiros;35,5;11/2010
São José dos Ramos;45,7;11/2010
São Mamede;0,0;11/2010
São Miguel de Taipu;56,5;11/2010
São Sebastião de Lagoa de Roça;35,2;11/2010
São Sebastião do Umbuzeiro;188,4;11/2010
São Vicente do Seridó;44,6;11/2010
Sapé;20,6;11/2010
Serra Branca;37,0;11/2010
Serra da Raiz;12,7;11/2010
Serra Grande;128,4;11/2010
Serra Redonda;0,0;11/2010
Serraria;18,7;11/2010
Sertãozinho;30,8;11/2010
Sobrado;28,8;11/2010
Solânea;59,8;11/2010
Soledade;76,2;11/2010
Sossêgo;120,0;11/2010
Sousa;94,9;11/2010
Sumé;64,8;11/2010
Tacima;23,9;11/2010
Taperoá;76,4;11/2010
Tavares;47,4;11/2010
Teixeira;116,6;11/2010
Tenório;47,5;11/2010
Triunfo;107,9;11/2010
Uiraúna;71,3;11/2010
Umbuzeiro;48,8;11/2010
Várzea;15,4;11/2010
Vieirópolis;176,8;11/2010
Vista Serrana;99,3;11/2010
Zabelê;106,4;11/2010
