Município;Pluviometria observada (mm);Data
Pilões;101,6;07/1997
Pilõezinhos;60,9;07/1997
Pirpirituba;87,0;07/1997
Pitimbu;61,8;07/1997
Pocinhos;31,8;07/1997
Pombal;23,2;07/1997
Prata;27,6;07/1997
Princesa Isabel;67,7;07/1997
Puxinanã;67,6;07/1997
Queimadas;76,2;07/1997
Quixaba;22,3;07/1997
Remígio;84,0;07/1997
Riacho de Santo Antônio;6,0;07/1997
Riacho dos Cavalos;0,0;07/1997
Rio Tinto;136,8;07/1997
Salgadinho;20,0;07/1997
Salgado de São Félix;29,0;07/1997
Santa Cruz;26,0;07/1997
Santa Helena;0,0;07/1997
Santa Luzia;13,3;07/1997
Santana de Mangueira;29,2;07/1997
Santana dos Garrotes;0,0;07/1997
Santa Teresinha;9,1;07/1997
São Bento;0,0;07/1997
São Francisco;20,4;07/1997
São João do Cariri;22,0;07/1997
São João do Rio do Peixe;0,0;07/1997
São João do Tigre;47,3;07/1997
São José da Lagoa Tapada;8,6;07/1997
São José de Caiana;22,6;07/1997
São José de Espinharas;0,0;07/1997
São José de Piranhas;5,3;07/1997
São José do Bonfim;28,4;07/1997
São José do Sabugi;1,3;07/1997
São José dos Cordeiros;2,3;07/1997
São Mamede;0,0;07/1997
São Miguel de Taipu;105,0;07/1997
São Sebastião de Lagoa de Roça;79,0;07/1997
São Sebastião do Umbuzeiro;13,4;07/1997
São Vicente do Seridó;2,5;07/1997
Sapé;164,6;07/1997
Serra Branca;12,2;07/1997
Serra da Raiz;111,5;07/1997
Serra Grande;0,0;07/1997
Serra Redonda;82,0;07/1997
Serraria;74,6;07/1997
Solânea;116,9;07/1997
Soledade;16,6;07/1997
Sossêgo;2,3;07/1997
Sousa;6,2;07/1997
Sumé;36,5;07/1997
Taperoá;14,4;07/1997
Tavares;32,0;07/1997
Teixeira;36,3;07/1997
Triunfo;1,5;07/1997
Uiraúna;0,0;07/1997
Umbuzeiro;111,7;07/1997
Várzea;0,0;07/1997
Vista Serrana;0,0;07/1997
