Município;Pluviometria observada (mm);Data
Água Branca;134,6;02/2023
Aguiar;156,2;02/2023
Alagoa Grande;94,9;02/2023
Alagoa Nova;56,6;02/2023
Alagoinha;50,7;02/2023
Alcantil;21,3;02/2023
Algodão de Jandaíra;12,7;02/2023
Alhandra;79,8;02/2023
Amparo;55,6;02/2023
Aparecida;102,4;02/2023
Araçagi;75,0;02/2023
Arara;28,5;02/2023
Araruna;24,9;02/2023
Areia;113,5;02/2023
Areia de Baraúnas;151,0;02/2023
Areial;45,9;02/2023
Aroeiras;41,1;02/2023
Assunção;64,5;02/2023
Baía da Traição;49,4;02/2023
Bananeiras;116,7;02/2023
Baraúna;48,9;02/2023
Barra de Santana;39,0;02/2023
Barra de Santa Rosa;44,1;02/2023
Barra de São Miguel;36,0;02/2023
Bayeux;50,6;02/2023
Belém;42,5;02/2023
Belém do Brejo do Cruz;118,1;02/2023
Bernardino Batista;173,3;02/2023
Boa Ventura;138,7;02/2023
Boa Vista;60,0;02/2023
Bom Jesus;187,8;02/2023
Bom Sucesso;100,0;02/2023
Bonito de Santa Fé;75,4;02/2023
Boqueirão;24,7;02/2023
Borborema;98,2;02/2023
Brejo do Cruz;94,6;02/2023
Brejo dos Santos;93,0;02/2023
Caaporã;118,9;02/2023
Cabaceiras;22,1;02/2023
Cabedelo;98,3;02/2023
Cachoeira dos Índios;203,7;02/2023
Cacimba de Areia;134,4;02/2023
Cacimba de Dentro;25,0;02/2023
Cacimbas;76,0;02/2023
Caiçara;33,5;02/2023
Cajazeiras;184,5;02/2023
Cajazeirinhas;198,3;02/2023
Caldas Brandão;62,0;02/2023
Camalaú;72,1;02/2023
Campina Grande;49,8;02/2023
Capim;71,5;02/2023
Caraúbas;57,3;02/2023
Carrapateira;178,7;02/2023
Casserengue;9,8;02/2023
Catingueira;133,0;02/2023
Catolé do Rocha;84,6;02/2023
Caturité;51,8;02/2023
Conceição;56,0;02/2023
Condado;151,5;02/2023
Conde;64,5;02/2023
Congo;114,3;02/2023
Coremas;114,7;02/2023
Coxixola;32,5;02/2023
Cruz do Espírito Santo;69,9;02/2023
Cubati;22,9;02/2023
Cuité;37,9;02/2023
Cuité de Mamanguape;75,1;02/2023
Cuitegi;97,4;02/2023
Curral de Cima;44,7;02/2023
Curral Velho;89,8;02/2023
Damião;39,0;02/2023
Desterro;172,2;02/2023
Diamante;110,1;02/2023
Dona Inês;31,0;02/2023
Duas Estradas;52,9;02/2023
Emas;113,3;02/2023
Esperança;39,8;02/2023
Fagundes;86,7;02/2023
Frei Martinho;108,9;02/2023
Gado Bravo;49,3;02/2023
Guarabira;71,8;02/2023
Gurinhém;94,0;02/2023
Gurjão;49,1;02/2023
Ibiara;125,6;02/2023
Igaracy;119,5;02/2023
Imaculada;150,6;02/2023
Ingá;30,8;02/2023
Itabaiana;76,2;02/2023
Itaporanga;77,5;02/2023
Itapororoca;78,1;02/2023
