Município;Pluviometria observada (mm);Data
Água Branca;301,6;04/2020
Aguiar;247,9;04/2020
Alagoa Grande;121,5;04/2020
Alagoa Nova;117,6;04/2020
Alagoinha;107,2;04/2020
Alcantil;94,4;04/2020
Algodão de Jandaíra;80,4;04/2020
Alhandra;207,9;04/2020
Amparo;94,5;04/2020
Aparecida;202,5;04/2020
Araçagi;101,5;04/2020
Arara;176,5;04/2020
Araruna;61,4;04/2020
Areia;148,0;04/2020
Areia de Baraúnas;94,6;04/2020
Areial;42,3;04/2020
Aroeiras;32,8;04/2020
Assunção;40,5;04/2020
Baía da Traição;242,0;04/2020
Bananeiras;119,8;04/2020
Baraúna;91,0;04/2020
Barra de Santana;113,1;04/2020
Barra de Santa Rosa;27,3;04/2020
Barra de São Miguel;156,9;04/2020
Bayeux;238,1;04/2020
Belém;37,1;04/2020
Belém do Brejo do Cruz;257,8;04/2020
Bernardino Batista;234,2;04/2020
Boa Ventura;152,6;04/2020
Boa Vista;35,2;04/2020
Bom Jesus;220,7;04/2020
Bom Sucesso;163,8;04/2020
Bonito de Santa Fé;176,5;04/2020
Boqueirão;89,0;04/2020
Borborema;154,3;04/2020
Brejo do Cruz;309,4;04/2020
Brejo dos Santos;134,8;04/2020
Caaporã;256,2;04/2020
Cabaceiras;75,1;04/2020
Cabedelo;227,9;04/2020
Cachoeira dos Índios;162,7;04/2020
Cacimba de Areia;194,6;04/2020
Cacimba de Dentro;73,8;04/2020
Cacimbas;172,9;04/2020
Caiçara;35,4;04/2020
Cajazeiras;246,2;04/2020
Cajazeirinhas;388,7;04/2020
Caldas Brandão;40,2;04/2020
Camalaú;57,6;04/2020
Campina Grande;91,0;04/2020
Capim;85,8;04/2020
Caraúbas;67,0;04/2020
Carrapateira;174,0;04/2020
Casserengue;72,5;04/2020
Catingueira;402,0;04/2020
Catolé do Rocha;225,6;04/2020
Caturité;76,7;04/2020
Conceição;212,3;04/2020
Condado;273,5;04/2020
Conde;205,0;04/2020
Congo;44,4;04/2020
Coremas;317,6;04/2020
Coxixola;29,0;04/2020
Cruz do Espírito Santo;166,7;04/2020
Cubati;78,7;04/2020
Cuité;78,1;04/2020
Cuité de Mamanguape;80,4;04/2020
Cuitegi;102,4;04/2020
Curral de Cima;67,3;04/2020
Curral Velho;208,7;04/2020
Damião;19,4;04/2020
Desterro;132,6;04/2020
Diamante;209,1;04/2020
Dona Inês;53,7;04/2020
Duas Estradas;46,3;04/2020
Emas;263,7;04/2020
Esperança;39,7;04/2020
Fagundes;80,9;04/2020
Frei Martinho;132,8;04/2020
Gado Bravo;127,7;04/2020
Guarabira;109,3;04/2020
Gurinhém;53,7;04/2020
Gurjão;65,0;04/2020
Ibiara;196,1;04/2020
Igaracy;174,7;04/2020
Imaculada;246,6;04/2020
Ingá;44,3;04/2020
Itabaiana;68,9;04/2020
Itaporanga;153,6;04/2020
Itapororoca;66,8;04/2020
Itatuba;50,0;04/2020
Jacaraú;113,2;04/2020
Jericó;177,3;04/2020
João Pessoa;233,2;04/2020
Joca Claudino;157,7;04/2020
Juarez Távora;98,4;04/2020
Juazeirinho;23,5;04/2020
Junco do Seridó;69,0;04/2020
Juripiranga;56,3;04/2020
Juru;105,7;04/2020
Lagoa;297,3;04/2020
Lagoa de Dentro;39,8;04/2020
Lagoa Seca;187,4;04/2020
Lastro;220,4;04/2020
Livramento;104,3;04/2020
Logradouro;31,0;04/2020
Lucena;243,9;04/2020
Mãe d'Água;142,5;04/2020
Malta;326,0;04/2020
Mamanguape;134,3;04/2020
Manaíra;103,2;04/2020
Marcação;178,7;04/2020
Mari;92,0;04/2020
Marizópolis;236,3;04/2020
Mataraca;146,2;04/2020
Matinhas;97,0;04/2020
Mato Grosso;196,6;04/2020
Maturéia;129,3;04/2020
Mogeiro;59,8;04/2020
Montadas;139,6;04/2020
Monte Horebe;163,3;04/2020
Monteiro;226,5;04/2020
Mulungu;59,1;04/2020
Natuba;99,0;04/2020
Nazarezinho;135,2;04/2020
Nova Floresta;99,1;04/2020
Nova Olinda;116,2;04/2020
Nova Palmeira;96,0;04/2020
Olho d'Água;484,6;04/2020
Olivedos;40,2;04/2020
Ouro Velho;103,2;04/2020
Parari;17,0;04/2020
Passagem;114,1;04/2020
Patos;210,6;04/2020
Paulista;187,1;04/2020
Pedra Branca;178,1;04/2020
Pedra Lavrada;82,6;04/2020
Pedras de Fogo;156,8;04/2020
Piancó;196,6;04/2020
Picuí;40,9;04/2020
Pilar;45,9;04/2020
Pilões;177,1;04/2020
Pilõezinhos;124,8;04/2020
Pirpirituba;131,9;04/2020
Pitimbu;308,5;04/2020
Pocinhos;70,4;04/2020
Poço Dantas;184,8;04/2020
Poço de José de Moura;256,8;04/2020
Pombal;305,1;04/2020
Prata;184,6;04/2020
Princesa Isabel;70,5;04/2020
Puxinanã;117,2;04/2020
Queimadas;44,7;04/2020
Quixaba;274,1;04/2020
Remígio;76,2;04/2020
Riachão;29,1;04/2020
Riachão do Bacamarte;53,4;04/2020
Riachão do Poço;82,7;04/2020
Riacho de Santo Antônio;134,5;04/2020
Riacho dos Cavalos;226,0;04/2020
Rio Tinto;133,7;04/2020
Salgadinho;100,8;04/2020
Salgado de São Félix;51,2;04/2020
Santa Cecília;38,9;04/2020
Santa Cruz;253,4;04/2020
Santa Helena;259,7;04/2020
Santa Inês;205,2;04/2020
Santa Luzia;191,4;04/2020
Santana de Mangueira;188,2;04/2020
Santana dos Garrotes;205,4;04/2020
Santa Rita;249,5;04/2020
Santa Teresinha;267,3;04/2020
Santo André;54,4;04/2020
São Bentinho;297,8;04/2020
São Bento;243,5;04/2020
São Domingos;231,2;04/2020
São Domingos do Cariri;66,2;04/2020
São Francisco;256,9;04/2020
São João do Cariri;46,9;04/2020
São João do Rio do Peixe;280,4;04/2020
São João do Tigre;132,3;04/2020
São José da Lagoa Tapada;137,7;04/2020
São José de Caiana;190,9;04/2020
São José de Espinharas;283,4;04/2020
São José de Piranhas;195,0;04/2020
São José de Princesa;126,6;04/2020
São José do Bonfim;182,3;04/2020
São José do Brejo do Cruz;339,3;04/2020
São José do Sabugi;217,4;04/2020
São José dos Cordeiros;121,4;04/2020
São José dos Ramos;73,0;04/2020
São Mamede;140,9;04/2020
São Miguel de Taipu;38,3;04/2020
São Sebastião de Lagoa de Roça;100,4;04/2020
São Sebastião do Umbuzeiro;104,9;04/2020
São Vicente do Seridó;73,4;04/2020
Sapé;67,2;04/2020
Serra Branca;97,3;04/2020
Serra da Raiz;54,4;04/2020
Serra Grande;191,6;04/2020
Serra Redonda;147,8;04/2020
Serraria;196,5;04/2020
Sertãozinho;98,4;04/2020
Sobrado;78,0;04/2020
Solânea;125,0;04/2020
Soledade;57,2;04/2020
Sossêgo;79,3;04/2020
Sousa;229,6;04/2020
Sumé;249,7;04/2020
Tacima;50,9;04/2020
Taperoá;110,3;04/2020
Tavares;112,2;04/2020
Teixeira;162,6;04/2020
Tenório;47,3;04/2020
Triunfo;252,8;04/2020
Uiraúna;192,9;04/2020
Umbuzeiro;63,8;04/2020
Várzea;187,3;04/2020
Vieirópolis;157,1;04/2020
Vista Serrana;257,9;04/2020
Zabelê;163,6;04/2020
