Município;Pluviometria observada (mm);Data
Água Branca;112,0;03/2000
Aguiar;235,2;03/2000
Alagoa Grande;130,0;03/2000
Alagoa Nova;106,1;03/2000
Alagoinha;54,2;03/2000
Alcantil;7,8;03/2000
Algodão de Jandaíra;16,3;03/2000
Alhandra;60,8;03/2000
Amparo;76,6;03/2000
Aparecida;185,2;03/2000
Araçagi;28,1;03/2000
Arara;45,2;03/2000
Araruna;14,9;03/2000
Areia;119,8;03/2000
Areial;46,4;03/2000
Aroeiras;22,5;03/2000
Baía da Traição;134,1;03/2000
Bananeiras;67,9;03/2000
Barra de Santana;13,7;03/2000
Barra de Santa Rosa;4,9;03/2000
Barra de São Miguel;115,0;03/2000
Bayeux;117,0;03/2000
Belém;53,7;03/2000
Belém do Brejo do Cruz;122,4;03/2000
Boa Ventura;188,7;03/2000
Boa Vista;99,5;03/2000
Bom Jesus;334,9;03/2000
Bom Sucesso;334,9;03/2000
Bonito de Santa Fé;232,4;03/2000
Boqueirão;7,6;03/2000
Borborema;42,1;03/2000
Brejo do Cruz;173,8;03/2000
Brejo dos Santos;177,8;03/2000
Caaporã;78,5;03/2000
Cabaceiras;43,8;03/2000
Cabedelo;194,0;03/2000
Cachoeira dos Índios;243,7;03/2000
Cacimba de Areia;110,9;03/2000
Cacimba de Dentro;9,6;03/2000
Caiçara;80,7;03/2000
Cajazeiras;274,7;03/2000
Cajazeirinhas;101,5;03/2000
Caldas Brandão;68,9;03/2000
Camalaú;45,5;03/2000
Campina Grande;37,1;03/2000
Campo de Santana;34,6;03/2000
Caraúbas;101,1;03/2000
Carrapateira;316,0;03/2000
Casserengue;3,3;03/2000
Catingueira;165,9;03/2000
Catolé do Rocha;176,4;03/2000
Caturité;14,8;03/2000
Conceição;105,5;03/2000
Condado;179,5;03/2000
Conde;72,8;03/2000
Congo;143,6;03/2000
Coremas;179,4;03/2000
Coxixola;50,2;03/2000
Cruz do Espírito Santo;77,2;03/2000
Cubati;106,6;03/2000
Cuité;135,0;03/2000
Cuitegi;43,1;03/2000
Curral Velho;176,0;03/2000
Damião;7,0;03/2000
Desterro;84,5;03/2000
Diamante;276,7;03/2000
Dona Inês;19,9;03/2000
Duas Estradas;34,9;03/2000
Emas;116,2;03/2000
Esperança;48,3;03/2000
Fagundes;19,8;03/2000
Frei Martinho;148,6;03/2000
Gado Bravo;19,2;03/2000
Guarabira;59,4;03/2000
Gurinhém;63,9;03/2000
Gurjão;169,1;03/2000
Ibiara;141,4;03/2000
Igaracy;181,3;03/2000
Imaculada;142,5;03/2000
Ingá;28,1;03/2000
Itabaiana;58,4;03/2000
Itaporanga;183,5;03/2000
Itapororoca;45,6;03/2000
Itatuba;7,2;03/2000
Jacaraú;37,3;03/2000
Jericó;230,6;03/2000
João Pessoa;119,0;03/2000
Juarez Távora;72,7;03/2000
Juazeirinho;206,4;03/2000
Junco do Seridó;57,2;03/2000
Juripiranga;26,3;03/2000
Juru;121,1;03/2000
Lagoa;245,8;03/2000
Lagoa de Dentro;7,5;03/2000
Lagoa Seca;60,7;03/2000
Lastro;311,3;03/2000
Livramento;233,9;03/2000
Lucena;199,8;03/2000
Mãe D`Água;87,4;03/2000
Malta;204,4;03/2000
Mamanguape;101,9;03/2000
Manaíra;118,4;03/2000
Mari;37,0;03/2000
Massaranduba;105,1;03/2000
Mataraca;130,3;03/2000
Matinhas;59,8;03/2000
Mogeiro;26,0;03/2000
Montadas;18,9;03/2000
Monte Horebe;128,6;03/2000
Monteiro;72,6;03/2000
Mulungu;65,5;03/2000
Natuba;45,8;03/2000
Nazarezinho;250,0;03/2000
Nova Floresta;127,3;03/2000
Nova Olinda;155,1;03/2000
Nova Palmeira;217,7;03/2000
Olho D`Água;151,9;03/2000
Olivedos;117,0;03/2000
Ouro Velho;117,9;03/2000
Parari;68,4;03/2000
Passagem;105,0;03/2000
Patos;153,2;03/2000
Paulista;140,6;03/2000
Pedra Branca;132,4;03/2000
Pedra Lavrada;135,2;03/2000
Pedras de Fogo;79,4;03/2000
Piancó;208,9;03/2000
Picuí;21,0;03/2000
Pilar;44,7;03/2000
Pilões;58,6;03/2000
Pilõezinhos;112,0;03/2000
Pirpirituba;87,5;03/2000
Pitimbu;66,1;03/2000
Pocinhos;0,7;03/2000
Pombal;204,6;03/2000
Prata;50,1;03/2000
Princesa Isabel;82,6;03/2000
Puxinanã;21,6;03/2000
Queimadas;14,7;03/2000
Quixaba;94,1;03/2000
Remígio;39,4;03/2000
Riachão do Bacamarte;34,4;03/2000
Riacho de Santo Antônio;47,5;03/2000
Riacho dos Cavalos;204,2;03/2000
Rio Tinto;120,5;03/2000
Salgadinho;95,2;03/2000
Salgado de São Félix;20,8;03/2000
Santa Cecília;19,4;03/2000
Santa Cruz;336,5;03/2000
Santa Helena;238,4;03/2000
Santa Luzia;117,4;03/2000
Santana de Mangueira;141,6;03/2000
Santana dos Garrotes;105,0;03/2000
Santa Rita;72,5;03/2000
Santa Teresinha;198,4;03/2000
São Bento;147,3;03/2000
São Domingos do Cariri;101,0;03/2000
São Francisco;255,4;03/2000
São João do Cariri;142,8;03/2000
São João do Rio do Peixe;331,2;03/2000
São João do Tigre;79,5;03/2000
São José da Lagoa Tapada;272,0;03/2000
São José de Caiana;199,9;03/2000
São José de Espinharas;81,6;03/2000
São José de Piranhas;196,7;03/2000
São José do Bonfim;255,4;03/2000
São José do Brejo do Cruz;153,4;03/2000
São José do Sabugi;117,0;03/2000
São José dos Cordeiros;95,7;03/2000
São José dos Ramos;91,4;03/2000
São Mamede;79,7;03/2000
São Miguel de Taipu;42,2;03/2000
São Sebastião de Lagoa de Roça;91,4;03/2000
São Sebastião do Umbuzeiro;36,4;03/2000
São Vicente do Seridó;242,3;03/2000
Sapé;63,0;03/2000
Serra Branca;72,7;03/2000
Serra da Raiz;78,0;03/2000
Serra Grande;199,6;03/2000
Serra Redonda;32,9;03/2000
Serraria;65,2;03/2000
Solânea;78,7;03/2000
Soledade;107,7;03/2000
Sossêgo;56,1;03/2000
Sousa;272,2;03/2000
Sumé;124,0;03/2000
Taperoá;52,1;03/2000
Tavares;110,8;03/2000
Teixeira;189,0;03/2000
Tenório;141,3;03/2000
Triunfo;284,1;03/2000
Uiraúna;247,3;03/2000
Umbuzeiro;29,5;03/2000
Várzea;164,3;03/2000
Vista Serrana;174,8;03/2000
