Município;Pluviometria observada (mm);Data
Pirpirituba;226,7;03/2015
Pitimbu;299,6;03/2015
Pocinhos;22,1;03/2015
Poço Dantas;160,5;03/2015
Poço de José de Moura;180,6;03/2015
Pombal;228,6;03/2015
Prata;83,7;03/2015
Princesa Isabel;144,5;03/2015
Puxinanã;33,3;03/2015
Queimadas;14,3;03/2015
Quixaba;183,4;03/2015
Remígio;94,2;03/2015
Riachão;15,6;03/2015
Riachão do Bacamarte;80,3;03/2015
Riachão do Poço;99,3;03/2015
Riacho de Santo Antônio;19,2;03/2015
Riacho dos Cavalos;242,3;03/2015
Rio Tinto;294,7;03/2015
Salgadinho;98,2;03/2015
Salgado de São Félix;117,9;03/2015
Santa Cecília;38,7;03/2015
Santa Cruz;294,6;03/2015
Santa Helena;207,7;03/2015
Santa Inês;369,4;03/2015
Santa Luzia;138,2;03/2015
Santana de Mangueira;209,3;03/2015
Santana dos Garrotes;243,6;03/2015
Santa Rita;260,9;03/2015
Santa Teresinha;145,9;03/2015
Santo André;7,5;03/2015
São Bentinho;188,8;03/2015
São Bento;188,7;03/2015
São Domingos;176,6;03/2015
São Domingos do Cariri;94,0;03/2015
São Francisco;244,5;03/2015
São João do Cariri;9,1;03/2015
São João do Rio do Peixe;212,6;03/2015
São João do Tigre;53,1;03/2015
São José da Lagoa Tapada;276,9;03/2015
São José de Caiana;284,3;03/2015
São José de Espinharas;173,3;03/2015
São José de Piranhas;257,9;03/2015
São José de Princesa;163,0;03/2015
São José do Bonfim;160,8;03/2015
São José do Brejo do Cruz;219,1;03/2015
São José do Sabugi;141,3;03/2015
São José dos Cordeiros;36,2;03/2015
São José dos Ramos;84,2;03/2015
São Mamede;186,5;03/2015
São Miguel de Taipu;136,0;03/2015
São Sebastião de Lagoa de Roça;89,4;03/2015
São Sebastião do Umbuzeiro;75,6;03/2015
São Vicente do Seridó;24,2;03/2015
Sapé;245,0;03/2015
Serra Branca;41,7;03/2015
Serra da Raiz;185,8;03/2015
Serra Grande;292,8;03/2015
Serra Redonda;83,4;03/2015
Serraria;125,1;03/2015
Sertãozinho;189,7;03/2015
Sobrado;168,7;03/2015
Solânea;122,9;03/2015
Soledade;11,2;03/2015
Sossêgo;52,0;03/2015
Sousa;332,3;03/2015
Sumé;14,9;03/2015
Tacima;157,6;03/2015
Taperoá;93,0;03/2015
Tavares;148,9;03/2015
Teixeira;181,8;03/2015
Tenório;54,2;03/2015
Triunfo;209,8;03/2015
Uiraúna;218,7;03/2015
Umbuzeiro;112,3;03/2015
Várzea;75,9;03/2015
Vieirópolis;208,9;03/2015
Vista Serrana;245,3;03/2015
Zabelê;4,8;03/2015
