Município;Pluviometria observada (mm);Data
Água Branca;144,5;03/1995
Aguiar;163,3;03/1995
Alagoa Grande;113,4;03/1995
Alagoa Nova;66,2;03/1995
Alagoinha;95,4;03/1995
Algodão de Jandaíra;38,6;03/1995
Alhandra;186,6;03/1995
Aparecida;209,4;03/1995
Araçagi;72,2;03/1995
Araruna;144,2;03/1995
Areia;89,6;03/1995
Areial;98,9;03/1995
Aroeiras;45,2;03/1995
Bananeiras;89,9;03/1995
Barra de Santana;19,6;03/1995
Barra de Santa Rosa;72,5;03/1995
Barra de São Miguel;133,1;03/1995
Belém;78,6;03/1995
Belém do Brejo do Cruz;190,5;03/1995
Boa Ventura;158,3;03/1995
Boa Vista;95,5;03/1995
Bom Sucesso;218,5;03/1995
Bonito de Santa Fé;257,5;03/1995
Boqueirão;42,7;03/1995
Brejo do Cruz;118,1;03/1995
Brejo dos Santos;146,4;03/1995
Cabaceiras;84,4;03/1995
Cachoeira dos Índios;184,0;03/1995
Cacimba de Areia;225,6;03/1995
Cacimba de Dentro;48,2;03/1995
Caiçara;63,2;03/1995
Cajazeiras;198,2;03/1995
Caldas Brandão;25,6;03/1995
Camalaú;154,6;03/1995
Campina Grande;77,4;03/1995
Caraúbas;56,5;03/1995
Casserengue;15,8;03/1995
Catingueira;91,1;03/1995
Catolé do Rocha;204,1;03/1995
Conceição;348,5;03/1995
Condado;186,5;03/1995
Congo;111,2;03/1995
Coremas;165,3;03/1995
Coxixola;116,8;03/1995
Cuité;129,2;03/1995
Desterro;243,0;03/1995
Dona Inês;175,3;03/1995
Emas;106,2;03/1995
Fagundes;237,7;03/1995
Gado Bravo;9,8;03/1995
Guarabira;197,4;03/1995
Gurinhém;40,5;03/1995
Gurjão;175,9;03/1995
Ibiara;278,2;03/1995
Igaracy;122,2;03/1995
Imaculada;105,9;03/1995
Ingá;63,3;03/1995
Itabaiana;50,2;03/1995
Itaporanga;168,2;03/1995
Itatuba;38,7;03/1995
Jacaraú;49,3;03/1995
Jericó;78,3;03/1995
João Pessoa;146,8;03/1995
Juarez Távora;95,0;03/1995
Juazeirinho;115,4;03/1995
Junco do Seridó;143,3;03/1995
Juru;119,9;03/1995
Lagoa;128,9;03/1995
Lagoa Seca;46,6;03/1995
Livramento;108,5;03/1995
Mãe D`Água;169,3;03/1995
Malta;245,0;03/1995
Mamanguape;71,8;03/1995
Manaíra;327,6;03/1995
Massaranduba;88,2;03/1995
Mogeiro;58,1;03/1995
Monteiro;103,9;03/1995
Mulungu;163,4;03/1995
Nazarezinho;178,7;03/1995
Nova Olinda;233,7;03/1995
Nova Palmeira;108,8;03/1995
Olho D`Água;145,7;03/1995
Olivedos;80,4;03/1995
Passagem;226,0;03/1995
Patos;194,7;03/1995
Paulista;107,4;03/1995
Pedra Lavrada;83,1;03/1995
Pedras de Fogo;59,0;03/1995
Piancó;118,0;03/1995
Picuí;74,4;03/1995
Pilar;89,2;03/1995
Pocinhos;38,5;03/1995
Pombal;291,2;03/1995
Prata;135,2;03/1995
Princesa Isabel;174,5;03/1995
Puxinanã;55,8;03/1995
Queimadas;70,0;03/1995
Riacho de Santo Antônio;111,3;03/1995
Riacho dos Cavalos;165,3;03/1995
Rio Tinto;69,0;03/1995
Salgadinho;247,3;03/1995
Santa Luzia;137,7;03/1995
Santana de Mangueira;265,9;03/1995
Santana dos Garrotes;217,8;03/1995
Santa Teresinha;202,1;03/1995
São Bento;111,0;03/1995
São Francisco;171,2;03/1995
São João do Cariri;107,8;03/1995
São João do Rio do Peixe;285,5;03/1995
São João do Tigre;138,1;03/1995
São José da Lagoa Tapada;227,2;03/1995
São José de Espinharas;185,0;03/1995
São José de Piranhas;150,1;03/1995
São José do Sabugi;224,8;03/1995
São José dos Cordeiros;156,6;03/1995
São Mamede;148,4;03/1995
São Miguel de Taipu;68,5;03/1995
São Sebastião do Umbuzeiro;55,7;03/1995
São Vicente do Seridó;137,9;03/1995
Sapé;16,2;03/1995
Serra Branca;112,6;03/1995
Serra Grande;228,5;03/1995
Serraria;136,8;03/1995
Solânea;111,2;03/1995
Soledade;145,6;03/1995
Sossêgo;30,3;03/1995
Sousa;220,2;03/1995
Sumé;97,2;03/1995
Taperoá;312,6;03/1995
Teixeira;263,4;03/1995
Triunfo;158,7;03/1995
Uiraúna;147,7;03/1995
Umbuzeiro;16,5;03/1995
Várzea;78,4;03/1995
Vista Serrana;59,6;03/1995
