Município;Pluviometria observada (mm);Data
Água Branca;118,6;06/2001
Aguiar;36,8;06/2001
Alagoa Grande;165,8;06/2001
Alagoa Nova;196,4;06/2001
Alagoinha;185,6;06/2001
Alcantil;123,8;06/2001
Algodão de Jandaíra;59,0;06/2001
Alhandra;259,7;06/2001
Amparo;143,2;06/2001
Aparecida;34,0;06/2001
Araçagi;108,3;06/2001
Arara;164,9;06/2001
Araruna;95,8;06/2001
Areia;235,1;06/2001
Areial;160,2;06/2001
Aroeiras;107,4;06/2001
Baía da Traição;286,5;06/2001
Bananeiras;217,0;06/2001
Barra de Santana;110,0;06/2001
Barra de Santa Rosa;77,4;06/2001
Barra de São Miguel;69,2;06/2001
Bayeux;228,5;06/2001
Belém;115,8;06/2001
Belém do Brejo do Cruz;0,0;06/2001
Boa Ventura;21,6;06/2001
Boa Vista;46,2;06/2001
Bom Jesus;0,0;06/2001
Bom Sucesso;40,6;06/2001
Bonito de Santa Fé;54,0;06/2001
Boqueirão;83,4;06/2001
Borborema;174,6;06/2001
Brejo do Cruz;72,3;06/2001
Brejo dos Santos;45,3;06/2001
Caaporã;219,3;06/2001
Cabaceiras;107,0;06/2001
Cabedelo;207,0;06/2001
Cachoeira dos Índios;28,6;06/2001
Cacimba de Areia;60,6;06/2001
Cacimba de Dentro;84,5;06/2001
Caiçara;131,0;06/2001
Cajazeiras;22,3;06/2001
Cajazeirinhas;28,2;06/2001
Caldas Brandão;165,2;06/2001
Camalaú;132,7;06/2001
Campina Grande;118,0;06/2001
Campo de Santana;82,9;06/2001
Caraúbas;69,5;06/2001
Carrapateira;15,0;06/2001
Casserengue;108,1;06/2001
Catingueira;48,0;06/2001
Catolé do Rocha;85,0;06/2001
Caturité;87,4;06/2001
Conceição;10,1;06/2001
Condado;74,6;06/2001
Conde;234,6;06/2001
Congo;85,0;06/2001
Coremas;49,5;06/2001
Coxixola;83,8;06/2001
Cruz do Espírito Santo;121,7;06/2001
Cubati;33,0;06/2001
Cuité;76,1;06/2001
Cuitegi;184,6;06/2001
Curral de Cima;126,0;06/2001
Curral Velho;6,7;06/2001
Damião;66,4;06/2001
Desterro;110,6;06/2001
Diamante;42,5;06/2001
Dona Inês;109,2;06/2001
Duas Estradas;138,6;06/2001
Emas;29,2;06/2001
Esperança;182,5;06/2001
Fagundes;182,3;06/2001
Frei Martinho;49,9;06/2001
Gado Bravo;109,1;06/2001
Guarabira;239,7;06/2001
Gurinhém;142,0;06/2001
Gurjão;55,2;06/2001
Ibiara;13,8;06/2001
Igaracy;20,3;06/2001
Imaculada;36,0;06/2001
Ingá;121,2;06/2001
Itabaiana;139,4;06/2001
Itaporanga;47,8;06/2001
Itapororoca;97,2;06/2001
Itatuba;113,6;06/2001
Jacaraú;151,1;06/2001
Jericó;48,5;06/2001
João Pessoa;281,5;06/2001
Juarez Távora;132,2;06/2001
Juazeirinho;49,4;06/2001
Junco do Seridó;63,7;06/2001
Juripiranga;152,9;06/2001
Juru;37,3;06/2001
Lagoa;49,6;06/2001
Lagoa de Dentro;83,1;06/2001
Lagoa Seca;191,9;06/2001
Lastro;27,3;06/2001
Livramento;102,4;06/2001
Lucena;230,6;06/2001
Mãe D`Água;87,2;06/2001
Malta;57,5;06/2001
Mamanguape;195,4;06/2001
Manaíra;23,4;06/2001
Mari;119,2;06/2001
Marizópolis;33,2;06/2001
Massaranduba;178,1;06/2001
Mataraca;304,0;06/2001
Matinhas;146,6;06/2001
Mogeiro;122,2;06/2001
Montadas;114,0;06/2001
Monte Horebe;40,0;06/2001
Monteiro;105,3;06/2001
Mulungu;99,9;06/2001
Natuba;220,9;06/2001
Nazarezinho;19,0;06/2001
Nova Floresta;38,8;06/2001
Nova Olinda;0,0;06/2001
Nova Palmeira;22,7;06/2001
Olho D`Água;62,0;06/2001
Olivedos;52,7;06/2001
Ouro Velho;75,1;06/2001
Parari;46,7;06/2001
Passagem;76,4;06/2001
Patos;52,0;06/2001
Paulista;114,9;06/2001
Pedra Branca;16,5;06/2001
Pedra Lavrada;24,5;06/2001
Pedras de Fogo;241,7;06/2001
Piancó;43,0;06/2001
Picuí;31,0;06/2001
Pilar;142,0;06/2001
Pilões;222,1;06/2001
Pilõezinhos;159,4;06/2001
Pirpirituba;113,8;06/2001
Pitimbu;344,1;06/2001
Pocinhos;70,3;06/2001
Poço Dantas;21,2;06/2001
Pombal;40,9;06/2001
Prata;140,8;06/2001
