Município;Pluviometria observada (mm);Data
Monte Horebe;93,6;02/1999
Monteiro;12,5;02/1999
Mulungu;34,1;02/1999
Natuba;68,7;02/1999
Nazarezinho;86,6;02/1999
Nova Floresta;63,4;02/1999
Nova Olinda;81,9;02/1999
Nova Palmeira;41,0;02/1999
Olho D`Água;19,8;02/1999
Olivedos;16,0;02/1999
Ouro Velho;0,0;02/1999
Passagem;59,0;02/1999
Patos;53,6;02/1999
Paulista;23,9;02/1999
Pedra Branca;67,3;02/1999
Pedra Lavrada;28,0;02/1999
Pedras de Fogo;95,6;02/1999
Piancó;38,0;02/1999
Picuí;25,5;02/1999
Pilar;56,6;02/1999
Pilões;105,4;02/1999
Pilõezinhos;62,2;02/1999
Pirpirituba;107,3;02/1999
Pitimbu;67,6;02/1999
Pocinhos;37,1;02/1999
Pombal;6,2;02/1999
Prata;4,9;02/1999
Princesa Isabel;52,4;02/1999
Puxinanã;47,6;02/1999
Queimadas;32,5;02/1999
Quixaba;17,6;02/1999
Remígio;70,8;02/1999
Riacho de Santo Antônio;23,0;02/1999
Riacho dos Cavalos;22,5;02/1999
Rio Tinto;113,1;02/1999
Salgadinho;47,4;02/1999
Salgado de São Félix;66,8;02/1999
Santa Cruz;24,2;02/1999
Santa Helena;94,6;02/1999
Santa Luzia;10,1;02/1999
Santana de Mangueira;115,9;02/1999
Santana dos Garrotes;54,2;02/1999
Santa Rita;77,8;02/1999
Santa Teresinha;33,7;02/1999
São Bento;14,6;02/1999
São Domingos do Cariri;9,7;02/1999
São Francisco;53,1;02/1999
São João do Cariri;4,7;02/1999
São João do Rio do Peixe;147,3;02/1999
São João do Tigre;33,0;02/1999
São José da Lagoa Tapada;77,5;02/1999
São José de Caiana;64,8;02/1999
São José de Espinharas;18,6;02/1999
São José de Piranhas;140,4;02/1999
São José do Bonfim;41,8;02/1999
São José do Brejo do Cruz;4,8;02/1999
São José do Sabugi;30,7;02/1999
São José dos Cordeiros;33,0;02/1999
São Mamede;43,2;02/1999
São Miguel de Taipu;63,3;02/1999
São Sebastião de Lagoa de Roça;72,2;02/1999
São Sebastião do Umbuzeiro;31,0;02/1999
São Vicente do Seridó;14,8;02/1999
Sapé;32,8;02/1999
Serra Branca;11,5;02/1999
Serra da Raiz;110,5;02/1999
Serra Grande;71,2;02/1999
Serra Redonda;69,6;02/1999
Serraria;140,4;02/1999
Solânea;166,8;02/1999
Soledade;6,8;02/1999
Sossêgo;15,0;02/1999
Sousa;39,4;02/1999
Sumé;35,0;02/1999
Taperoá;20,6;02/1999
Tavares;143,3;02/1999
Teixeira;81,1;02/1999
Tenório;0,0;02/1999
Triunfo;71,3;02/1999
Uiraúna;83,0;02/1999
Umbuzeiro;37,9;02/1999
Várzea;12,0;02/1999
Vista Serrana;24,1;02/1999
