Município;Pluviometria observada (mm);Data
Água Branca;49,8;05/2018
Aguiar;54,6;05/2018
Alagoa Grande;123,1;05/2018
Alagoa Nova;91,5;05/2018
Alagoinha;147,3;05/2018
Alcantil;40,7;05/2018
Algodão de Jandaíra;14,3;05/2018
Alhandra;172,4;05/2018
Amparo;65,8;05/2018
Aparecida;4,6;05/2018
Araçagi;52,1;05/2018
Arara;87,4;05/2018
Araruna;60,5;05/2018
Areia;106,0;05/2018
Areia de Baraúnas;5,3;05/2018
Areial;63,9;05/2018
Aroeiras;20,6;05/2018
Assunção;0,0;05/2018
Baía da Traição;186,0;05/2018
Bananeiras;112,9;05/2018
Baraúna;13,2;05/2018
Barra de Santana;81,3;05/2018
Barra de Santa Rosa;41,6;05/2018
Barra de São Miguel;26,8;05/2018
Bayeux;161,2;05/2018
Belém;73,9;05/2018
Belém do Brejo do Cruz;69,2;05/2018
Bernardino Batista;52,3;05/2018
Boa Ventura;45,9;05/2018
Boa Vista;46,5;05/2018
Bom Jesus;30,2;05/2018
Bom Sucesso;48,2;05/2018
Bonito de Santa Fé;91,5;05/2018
Boqueirão;53,5;05/2018
Borborema;168,7;05/2018
Brejo do Cruz;84,8;05/2018
Brejo dos Santos;54,0;05/2018
Caaporã;268,1;05/2018
Cabaceiras;52,9;05/2018
Cabedelo;247,2;05/2018
Cachoeira dos Índios;43,0;05/2018
Cacimba de Areia;46,2;05/2018
Cacimba de Dentro;74,3;05/2018
Cacimbas;32,2;05/2018
Caiçara;62,7;05/2018
Cajazeiras;46,2;05/2018
Cajazeirinhas;43,5;05/2018
Caldas Brandão;86,9;05/2018
Camalaú;27,5;05/2018
Campina Grande;81,5;05/2018
Capim;68,0;05/2018
Caraúbas;0,0;05/2018
Carrapateira;76,3;05/2018
Casserengue;40,6;05/2018
Catingueira;39,3;05/2018
Catolé do Rocha;74,3;05/2018
Caturité;39,7;05/2018
Conceição;21,8;05/2018
Condado;51,0;05/2018
Conde;199,7;05/2018
Congo;47,4;05/2018
Coremas;13,8;05/2018
Coxixola;56,7;05/2018
Cruz do Espírito Santo;111,3;05/2018
Cubati;24,0;05/2018
Cuité;27,9;05/2018
Cuité de Mamanguape;59,9;05/2018
Cuitegi;122,9;05/2018
Curral Velho;10,4;05/2018
Damião;67,1;05/2018
Desterro;53,5;05/2018
Diamante;51,3;05/2018
Dona Inês;49,5;05/2018
Duas Estradas;47,0;05/2018
Emas;49,4;05/2018
Esperança;62,9;05/2018
Fagundes;106,5;05/2018
Frei Martinho;22,8;05/2018
Gado Bravo;83,7;05/2018
Guarabira;91,4;05/2018
Gurinhém;79,5;05/2018
Gurjão;29,6;05/2018
Ibiara;59,2;05/2018
Igaracy;27,1;05/2018
Imaculada;0,0;05/2018
Ingá;34,8;05/2018
Itabaiana;58,6;05/2018
Itaporanga;72,2;05/2018
Itapororoca;44,5;05/2018
Itatuba;28,7;05/2018
Jacaraú;103,3;05/2018
Jericó;39,6;05/2018
João Pessoa;225,0;05/2018
Joca Claudino;16,1;05/2018
Juarez Távora;41,2;05/2018
Juazeirinho;5,3;05/2018
Junco do Seridó;25,8;05/2018
Juripiranga;73,5;05/2018
Juru;49,9;05/2018
Lagoa;66,5;05/2018
Lagoa de Dentro;71,1;05/2018
Lagoa Seca;150,2;05/2018
Lastro;12,2;05/2018
Livramento;22,2;05/2018
Logradouro;76,8;05/2018
Mãe d'Água;31,0;05/2018
Malta;74,9;05/2018
Mamanguape;71,9;05/2018
Manaíra;29,1;05/2018
Mari;121,6;05/2018
Marizópolis;31,7;05/2018
Massaranduba;123,5;05/2018
Mataraca;159,8;05/2018
Matinhas;122,4;05/2018
Mato Grosso;51,0;05/2018
Maturéia;40,8;05/2018
Mogeiro;23,4;05/2018
Montadas;55,6;05/2018
Monte Horebe;77,7;05/2018
Monteiro;85,2;05/2018
Mulungu;91,8;05/2018
Natuba;100,0;05/2018
Nazarezinho;30,8;05/2018
Nova Floresta;31,9;05/2018
Nova Olinda;17,5;05/2018
Nova Palmeira;3,2;05/2018
Olho d'Água;43,4;05/2018
Olivedos;40,5;05/2018
Ouro Velho;65,9;05/2018
Parari;24,1;05/2018
Passagem;2,2;05/2018
Patos;20,3;05/2018
Paulista;57,9;05/2018
Pedra Branca;38,6;05/2018
Pedra Lavrada;10,2;05/2018
Pedras de Fogo;162,4;05/2018
Piancó;43,4;05/2018
Picuí;8,9;05/2018
Pilar;18,7;05/2018
Pilões;142,7;05/2018
Pilõezinhos;119,9;05/2018
Pirpirituba;77,2;05/2018
Pitimbu;289,2;05/2018
Pocinhos;41,7;05/2018
Poço Dantas;51,8;05/2018
Poço de José de Moura;13,4;05/2018
Pombal;42,4;05/2018
Prata;11,6;05/2018
Princesa Isabel;37,0;05/2018
Puxinanã;109,3;05/2018
Queimadas;94,0;05/2018
Quixaba;0,0;05/2018
Remígio;71,1;05/2018
Riachão;29,4;05/2018
Riachão do Bacamarte;46,7;05/2018
Riachão do Poço;53,5;05/2018
Riacho de Santo Antônio;32,2;05/2018
Riacho dos Cavalos;54,7;05/2018
Rio Tinto;109,0;05/2018
Salgadinho;11,6;05/2018
Salgado de São Félix;49,0;05/2018
Santa Cecília;31,7;05/2018
Santa Cruz;71,3;05/2018
Santa Helena;25,9;05/2018
Santa Inês;20,4;05/2018
Santa Luzia;3,0;05/2018
Santana de Mangueira;44,3;05/2018
Santana dos Garrotes;34,5;05/2018
Santa Rita;150,9;05/2018
Santa Teresinha;34,0;05/2018
Santo André;19,0;05/2018
São Bentinho;60,4;05/2018
São Bento;93,5;05/2018
São Domingos;39,6;05/2018
São Domingos do Cariri;34,1;05/2018
São Francisco;90,9;05/2018
São João do Cariri;28,7;05/2018
São João do Rio do Peixe;14,5;05/2018
São João do Tigre;26,2;05/2018
São José da Lagoa Tapada;19,5;05/2018
São José de Caiana;133,3;05/2018
São José de Espinharas;21,3;05/2018
São José de Piranhas;45,5;05/2018
São José de Princesa;46,7;05/2018
São José do Bonfim;14,7;05/2018
São José do Brejo do Cruz;91,5;05/2018
São José do Sabugi;12,0;05/2018
São José dos Cordeiros;40,4;05/2018
São José dos Ramos;28,9;05/2018
São Mamede;18,3;05/2018
São Miguel de Taipu;6,2;05/2018
São Sebastião de Lagoa de Roça;86,8;05/2018
São Sebastião do Umbuzeiro;19,7;05/2018
São Vicente do Seridó;3,1;05/2018
Sapé;117,5;05/2018
Serra Branca;24,1;05/2018
Serra da Raiz;80,2;05/2018
Serra Grande;92,6;05/2018
Serra Redonda;103,7;05/2018
Serraria;128,4;05/2018
Sertãozinho;79,1;05/2018
Sobrado;74,0;05/2018
Solânea;111,3;05/2018
Soledade;18,7;05/2018
Sossêgo;25,0;05/2018
