Município;Pluviometria observada (mm);Data
Água Branca;5,5;05/1998
Aguiar;0,0;05/1998
Alagoa Grande;41,8;05/1998
Alagoa Nova;71,9;05/1998
Alagoinha;61,9;05/1998
Algodão de Jandaíra;4,4;05/1998
Alhandra;134,6;05/1998
Amparo;12,0;05/1998
Aparecida;18,4;05/1998
Araçagi;72,4;05/1998
Arara;39,9;05/1998
Araruna;70,2;05/1998
Areia;117,5;05/1998
Areial;31,2;05/1998
Aroeiras;17,6;05/1998
Baía da Traição;174,9;05/1998
Bananeiras;92,8;05/1998
Barra de Santana;14,8;05/1998
Barra de Santa Rosa;9,0;05/1998
Barra de São Miguel;19,0;05/1998
Bayeux;161,2;05/1998
Belém;77,8;05/1998
Belém do Brejo do Cruz;0,0;05/1998
Boa Ventura;0,0;05/1998
Boa Vista;13,6;05/1998
Bom Jesus;12,2;05/1998
Bom Sucesso;0,0;05/1998
Bonito de Santa Fé;0,0;05/1998
Boqueirão;11,5;05/1998
Borborema;74,1;05/1998
Brejo do Cruz;1,0;05/1998
Brejo dos Santos;2,1;05/1998
Caaporã;157,0;05/1998
Cabaceiras;34,6;05/1998
Cachoeira dos Índios;0,6;05/1998
Cacimba de Areia;10,0;05/1998
Cacimba de Dentro;52,6;05/1998
Caiçara;68,6;05/1998
Cajazeiras;2,7;05/1998
Caldas Brandão;74,1;05/1998
Camalaú;0,0;05/1998
Campina Grande;26,3;05/1998
Campo de Santana;35,2;05/1998
Caraúbas;0,0;05/1998
Carrapateira;0,0;05/1998
Casserengue;9,6;05/1998
Catingueira;4,6;05/1998
Catolé do Rocha;4,6;05/1998
Caturité;27,5;05/1998
Conceição;0,0;05/1998
Condado;0,0;05/1998
Conde;172,1;05/1998
Congo;0,0;05/1998
Coremas;1,2;05/1998
Coxixola;6,0;05/1998
Cruz do Espírito Santo;151,0;05/1998
Cubati;1,1;05/1998
Cuité;16,5;05/1998
Cuitegi;65,1;05/1998
Curral Velho;0,0;05/1998
Desterro;11,5;05/1998
Diamante;0,0;05/1998
Dona Inês;51,1;05/1998
Duas Estradas;95,5;05/1998
Emas;1,6;05/1998
Esperança;45,3;05/1998
Fagundes;55,1;05/1998
Frei Martinho;0,0;05/1998
Gado Bravo;12,7;05/1998
Guarabira;100,9;05/1998
Gurinhém;29,7;05/1998
Gurjão;12,0;05/1998
Ibiara;0,0;05/1998
Igaracy;2,1;05/1998
Imaculada;4,2;05/1998
Ingá;44,6;05/1998
Itabaiana;26,4;05/1998
Itaporanga;0,0;05/1998
Itapororoca;95,8;05/1998
Itatuba;34,8;05/1998
Jacaraú;118,6;05/1998
Jericó;3,8;05/1998
João Pessoa;204,2;05/1998
Juarez Távora;36,6;05/1998
Juazeirinho;1,5;05/1998
Junco do Seridó;2,8;05/1998
Juripiranga;60,3;05/1998
Juru;0,0;05/1998
Lagoa;14,0;05/1998
Lagoa de Dentro;71,2;05/1998
Lagoa Seca;70,6;05/1998
Lastro;39,3;05/1998
Livramento;7,1;05/1998
Lucena;217,3;05/1998
Mãe D`Água;3,0;05/1998
Malta;0,0;05/1998
Mamanguape;134,0;05/1998
Manaíra;0,0;05/1998
Mari;86,5;05/1998
Massaranduba;64,8;05/1998
Mataraca;163,0;05/1998
Mogeiro;38,8;05/1998
Montadas;10,5;05/1998
Monte Horebe;0,0;05/1998
Monteiro;1,1;05/1998
Mulungu;47,4;05/1998
Natuba;83,0;05/1998
Nazarezinho;0,0;05/1998
Nova Floresta;16,5;05/1998
Nova Olinda;0,0;05/1998
Nova Palmeira;0,0;05/1998
Olho D`Água;0,0;05/1998
Olivedos;10,0;05/1998
Ouro Velho;1,9;05/1998
Passagem;0,0;05/1998
Patos;0,0;05/1998
Paulista;0,0;05/1998
Pedra Branca;3,9;05/1998
Pedra Lavrada;0,0;05/1998
Pedras de Fogo;155,5;05/1998
Piancó;0,0;05/1998
Picuí;0,0;05/1998
Pilar;63,4;05/1998
Pilões;82,6;05/1998
Pilõezinhos;77,6;05/1998
Pirpirituba;57,9;05/1998
Pocinhos;16,1;05/1998
Pombal;24,0;05/1998
Prata;0,0;05/1998
Princesa Isabel;0,0;05/1998
Puxinanã;47,3;05/1998
Queimadas;45,2;05/1998
Quixaba;0,0;05/1998
Remígio;58,9;05/1998
Riacho de Santo Antônio;12,6;05/1998
Riacho dos Cavalos;0,0;05/1998
Rio Tinto;163,9;05/1998
Salgadinho;5,7;05/1998
Salgado de São Félix;23,0;05/1998
Santa Cruz;17,0;05/1998
Santa Helena;18,0;05/1998
Santa Luzia;0,0;05/1998
Santana de Mangueira;0,0;05/1998
Santana dos Garrotes;0,0;05/1998
Santa Teresinha;0,0;05/1998
São Bento;0,0;05/1998
São Domingos do Cariri;24,4;05/1998
São Francisco;17,7;05/1998
São João do Cariri;19,4;05/1998
São João do Rio do Peixe;8,0;05/1998
São João do Tigre;8,8;05/1998
São José da Lagoa Tapada;0,0;05/1998
São José de Caiana;0,0;05/1998
São José de Espinharas;0,0;05/1998
São José de Piranhas;2,6;05/1998
São José do Bonfim;1,3;05/1998
São José do Sabugi;0,0;05/1998
São José dos Cordeiros;0,0;05/1998
São Mamede;0,0;05/1998
São Miguel de Taipu;66,4;05/1998
São Sebastião de Lagoa de Roça;44,3;05/1998
São Sebastião do Umbuzeiro;0,0;05/1998
São Vicente do Seridó;4,8;05/1998
Sapé;88,0;05/1998
Serra Branca;21,1;05/1998
Serra da Raiz;96,7;05/1998
Serra Grande;0,0;05/1998
Serra Redonda;46,3;05/1998
Serraria;73,8;05/1998
Solânea;82,2;05/1998
Soledade;11,8;05/1998
Sossêgo;0,0;05/1998
Sousa;23,1;05/1998
Sumé;5,3;05/1998
Taperoá;6,6;05/1998
Tavares;3,2;05/1998
Teixeira;16,2;05/1998
Triunfo;26,5;05/1998
Uiraúna;0,0;05/1998
Umbuzeiro;43,8;05/1998
Várzea;0,0;05/1998
Vista Serrana;0,0;05/1998
