Município;Pluviometria observada (mm);Data
Queimadas;87,5;03/2021
Quixaba;55,5;03/2021
Remígio;82,0;03/2021
Riachão;49,4;03/2021
Riachão do Bacamarte;67,0;03/2021
Riachão do Poço;49,4;03/2021
Riacho de Santo Antônio;27,9;03/2021
Riacho dos Cavalos;182,9;03/2021
Rio Tinto;122,9;03/2021
Salgadinho;70,1;03/2021
Salgado de São Félix;126,9;03/2021
Santa Cecília;27,5;03/2021
Santa Cruz;215,3;03/2021
Santa Helena;121,4;03/2021
Santa Inês;144,0;03/2021
Santa Luzia;124,4;03/2021
Santana de Mangueira;133,4;03/2021
Santana dos Garrotes;109,1;03/2021
Santa Rita;121,5;03/2021
Santa Teresinha;157,1;03/2021
Santo André;16,5;03/2021
São Bentinho;163,9;03/2021
São Bento;118,5;03/2021
São Domingos;170,3;03/2021
São Domingos do Cariri;35,9;03/2021
São Francisco;261,1;03/2021
São João do Cariri;32,4;03/2021
São João do Rio do Peixe;179,6;03/2021
São João do Tigre;38,9;03/2021
São José da Lagoa Tapada;192,2;03/2021
São José de Caiana;141,0;03/2021
São José de Espinharas;90,1;03/2021
São José de Piranhas;112,4;03/2021
São José de Princesa;209,9;03/2021
São José do Bonfim;99,7;03/2021
São José do Brejo do Cruz;131,0;03/2021
São José do Sabugi;110,4;03/2021
São José dos Cordeiros;81,4;03/2021
São José dos Ramos;66,6;03/2021
São Mamede;77,8;03/2021
São Miguel de Taipu;47,7;03/2021
São Sebastião de Lagoa de Roça;92,7;03/2021
São Sebastião do Umbuzeiro;56,8;03/2021
São Vicente do Seridó;68,9;03/2021
Sapé;82,8;03/2021
Serra Branca;54,0;03/2021
Serra da Raiz;62,8;03/2021
Serra Grande;203,4;03/2021
Serra Redonda;46,6;03/2021
Serraria;122,3;03/2021
Sertãozinho;69,8;03/2021
Sobrado;10,2;03/2021
Solânea;168,5;03/2021
Soledade;29,4;03/2021
Sossêgo;58,7;03/2021
Sousa;189,4;03/2021
Sumé;227,8;03/2021
Tacima;90,9;03/2021
Taperoá;160,6;03/2021
Tavares;65,4;03/2021
Teixeira;51,9;03/2021
Tenório;62,9;03/2021
Triunfo;152,5;03/2021
Uiraúna;169,3;03/2021
Umbuzeiro;99,0;03/2021
Várzea;138,8;03/2021
Vieirópolis;189,9;03/2021
Vista Serrana;134,5;03/2021
Zabelê;35,7;03/2021
